GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38
1500000US360610236003,360610236003,"Block Group 3, Census Tract 236, New York County, New York",427,338,427,338,374,359,129,115,39,46,90,106,34,40,211,240,211,240,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,53,52,53,52,17,28,17,28,0,11,36,43,36,43,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610236004,360610236004,"Block Group 4, Census Tract 236, New York County, New York",2640,580,2640,580,1838,647,607,209,127,100,480,168,136,97,447,235,447,235,0,11,0,11,200,138,0,11,37,48,0,11,0,11,290,255,121,117,0,11,23,36,0,11,0,11,98,110,802,266,671,175,293,160,226,142,67,80,378,127,362,123,16,27,131,141,0,11,34,56,17,27,0,11,80,126,0,11
1500000US360610237000,360610237000,"Block Group 0, Census Tract 237, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610237001,360610237001,"Block Group 1, Census Tract 237, New York County, New York",3363,1079,3349,1079,2083,1095,519,188,87,76,432,172,117,78,895,516,862,509,0,11,33,50,266,353,69,80,0,11,0,11,117,142,65,72,35,51,0,11,0,11,35,51,0,11,0,11,1266,512,642,171,477,158,251,109,226,129,165,111,165,111,0,11,624,403,152,160,405,361,43,52,0,11,24,37,14,7
1500000US360610237002,360610237002,"Block Group 2, Census Tract 237, New York County, New York",2204,557,2198,556,1583,556,368,113,41,35,327,109,141,84,648,229,636,229,0,11,12,21,201,200,0,11,92,107,0,11,34,55,30,50,69,62,0,11,33,54,12,21,0,11,24,27,615,252,334,111,105,61,31,36,74,55,229,97,173,81,56,54,281,175,38,64,210,164,33,53,0,11,0,11,6,5
1500000US360610237003,360610237003,"Block Group 3, Census Tract 237, New York County, New York",1883,548,1883,548,1433,576,441,171,215,134,226,132,42,39,380,208,371,205,0,11,9,31,61,102,34,53,74,111,0,11,79,98,200,164,122,137,0,11,68,107,0,11,0,11,54,85,450,214,311,125,159,97,115,84,44,42,152,84,133,79,19,31,139,143,0,11,24,38,32,51,0,11,83,132,0,11
1500000US360610238010,360610238010,"Block Group 0, Census Tract 238.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610238011,360610238011,"Block Group 1, Census Tract 238.01, New York County, New York",9403,911,8747,891,6257,959,2141,336,1163,269,978,256,1407,278,1858,382,1838,380,20,32,0,16,48,54,147,100,391,384,29,56,23,40,150,101,63,98,63,98,0,16,0,16,0,16,0,16,2490,581,1807,343,613,246,386,202,227,158,1194,336,1041,336,153,90,683,352,0,16,488,324,131,118,0,16,64,80,656,179
1500000US360610238020,360610238020,"Block Group 0, Census Tract 238.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610238021,360610238021,"Block Group 1, Census Tract 238.02, New York County, New York",1869,537,784,175,581,193,183,55,119,50,64,34,164,51,212,94,196,90,16,22,0,11,0,11,11,17,11,17,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,203,66,186,61,95,45,85,45,10,13,91,43,87,43,4,6,17,16,0,11,5,8,12,13,0,11,0,11,1085,525
1500000US360610238022,360610238022,"Block Group 2, Census Tract 238.02, New York County, New York",511,117,511,117,265,147,102,57,48,32,54,42,57,33,54,37,46,34,8,14,0,11,0,11,43,60,0,11,9,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,246,97,203,67,81,50,63,42,18,28,122,52,97,47,25,29,43,43,0,11,0,11,43,43,0,11,0,11,0,11
1500000US360610239001,360610239001,"Block Group 1, Census Tract 239, New York County, New York",1289,307,1289,307,927,321,231,78,51,42,180,71,68,49,400,176,384,168,0,11,16,28,55,49,0,11,69,61,0,11,0,11,41,61,63,73,13,23,12,22,0,11,0,11,38,56,362,150,234,77,145,67,102,61,43,40,89,45,73,41,16,21,128,110,0,11,108,104,20,32,0,11,0,11,0,11
1500000US360610239002,360610239002,"Block Group 2, Census Tract 239, New York County, New York",1521,348,1521,348,1217,354,325,83,140,65,185,74,197,72,442,137,429,138,0,11,13,21,44,52,51,65,31,39,0,11,25,40,10,19,92,92,0,11,55,76,0,11,0,11,37,43,304,76,259,61,63,40,55,40,8,14,196,60,183,59,13,15,45,38,0,11,45,38,0,11,0,11,0,11,0,11
1500000US360610240000,360610240000,"Block Group 0, Census Tract 240, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610240001,360610240001,"Block Group 1, Census Tract 240, New York County, New York",1688,582,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1688,582
1500000US360610241000,360610241000,"Block Group 0, Census Tract 241, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610241001,360610241001,"Block Group 1, Census Tract 241, New York County, New York",1459,357,1449,359,875,368,272,108,188,93,84,65,149,88,334,195,311,189,0,11,23,41,25,43,0,11,27,35,0,11,0,11,35,41,33,56,0,11,33,56,0,11,0,11,0,11,574,168,568,170,199,117,193,119,6,16,369,121,369,121,0,11,6,16,0,11,0,11,6,16,0,11,0,11,10,13
1500000US360610241002,360610241002,"Block Group 2, Census Tract 241, New York County, New York",2316,669,2292,669,1878,701,436,129,122,91,314,130,279,96,559,266,484,215,0,11,75,121,37,77,138,144,41,54,0,11,0,11,274,184,114,137,0,11,0,11,32,55,0,11,82,127,414,225,257,113,85,59,39,38,46,43,172,118,86,62,86,105,157,125,0,11,99,120,28,32,0,11,30,51,24,30
1500000US360610241003,360610241003,"Block Group 3, Census Tract 241, New York County, New York",1391,643,1391,643,701,361,177,105,28,44,149,95,60,54,342,203,342,203,0,11,0,11,57,69,0,11,0,11,0,11,26,41,0,11,39,64,0,11,0,11,39,64,0,11,0,11,690,592,346,177,246,166,173,145,73,95,100,65,87,64,13,20,344,483,0,11,306,481,14,21,0,11,24,38,0,11
1500000US360610241004,360610241004,"Block Group 4, Census Tract 241, New York County, New York",1974,753,1974,753,1710,768,417,165,301,154,116,87,173,114,663,356,555,339,0,11,108,119,25,42,70,90,65,80,0,11,0,11,253,211,44,73,0,11,0,11,44,73,0,11,0,11,264,124,191,96,88,70,47,60,41,40,103,75,81,72,22,26,73,54,9,14,9,15,26,30,0,11,29,44,0,11
1500000US360610241005,360610241005,"Block Group 5, Census Tract 241, New York County, New York",771,316,771,316,412,300,149,103,0,11,149,103,0,11,204,155,204,155,0,11,0,11,59,84,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,359,128,334,116,146,100,146,100,0,11,188,88,174,85,14,24,25,46,25,46,0,11,0,11,0,11,0,11,0,11
1500000US360610242000,360610242000,"Block Group 0, Census Tract 242, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610242001,360610242001,"Block Group 1, Census Tract 242, New York County, New York",1951,369,1860,348,1683,371,459,105,51,40,408,110,66,48,880,261,860,247,20,32,0,11,136,102,24,29,28,43,0,11,10,16,55,59,25,30,0,11,0,11,18,29,7,11,0,11,177,72,177,72,73,56,73,56,0,11,104,56,104,56,0,11,0,11,0,11,0,11,0,11,0,11,0,11,91,95
1500000US360610242002,360610242002,"Block Group 2, Census Tract 242, New York County, New York",1046,256,1046,256,742,274,225,82,45,39,180,72,59,39,400,177,298,157,102,73,0,11,0,11,0,11,0,11,0,11,0,11,14,22,44,45,0,11,0,11,30,38,0,11,14,21,304,109,257,75,99,52,99,52,0,11,158,66,130,59,28,31,47,52,0,11,47,52,0,11,0,11,0,11,0,11
1500000US360610242003,360610242003,"Block Group 3, Census Tract 242, New York County, New York",975,255,887,250,623,213,181,57,81,48,100,52,113,49,204,89,204,89,0,11,0,11,0,11,0,11,11,17,0,11,0,11,87,106,27,42,27,42,0,11,0,11,0,11,0,11,264,154,172,62,91,57,59,47,32,39,81,43,75,44,6,9,92,118,0,11,86,118,6,9,0,11,0,11,88,27
1500000US360610243011,360610243011,"Block Group 1, Census Tract 243.01, New York County, New York",1874,525,1732,523,1508,539,344,83,116,57,228,70,92,56,703,306,650,300,0,11,53,78,126,118,79,68,10,18,0,11,0,11,86,75,68,71,0,11,0,11,58,67,0,11,10,17,224,128,160,77,80,57,35,33,45,49,80,59,80,59,0,11,64,69,0,11,36,55,0,11,0,11,28,44,142,73
1500000US360610243012,360610243012,"Block Group 2, Census Tract 243.01, New York County, New York",1647,356,1647,356,803,288,229,70,44,38,185,65,102,57,312,119,312,119,0,11,0,11,46,54,26,23,24,21,0,11,0,11,34,55,30,48,0,11,0,11,0,11,0,11,30,48,844,262,494,119,271,91,174,81,97,58,223,91,127,59,96,67,350,175,46,75,250,160,43,32,0,11,11,18,0,11
1500000US360610243013,360610243013,"Block Group 3, Census Tract 243.01, New York County, New York",405,188,399,188,352,194,110,56,51,51,59,44,10,15,152,99,152,99,0,11,0,11,24,37,1,8,16,32,0,11,18,29,1,14,20,29,0,11,0,11,19,27,0,11,1,15,47,39,37,34,18,28,18,28,0,11,19,22,15,22,4,7,10,16,0,11,10,16,0,11,0,11,0,11,6,4
1500000US360610243020,360610243020,"Block Group 0, Census Tract 243.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610243021,360610243021,"Block Group 1, Census Tract 243.02, New York County, New York",2031,481,1817,486,1601,512,487,141,0,11,487,141,117,106,948,354,837,337,0,11,111,125,24,39,0,11,25,41,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,216,114,216,114,79,77,79,77,0,11,137,79,137,79,0,11,0,11,0,11,0,11,0,11,0,11,0,11,214,110
1500000US360610243022,360610243022,"Block Group 2, Census Tract 243.02, New York County, New York",2778,507,2778,507,2410,572,746,161,218,133,528,152,317,138,1126,337,1038,313,44,72,44,62,72,85,52,80,85,94,0,11,0,11,0,11,12,19,0,11,0,11,12,19,0,11,0,11,368,179,293,125,48,56,21,38,27,42,245,111,192,92,53,64,75,75,0,11,0,11,75,75,0,11,0,11,0,11
1500000US360610243023,360610243023,"Block Group 3, Census Tract 243.02, New York County, New York",2430,618,2430,618,2264,635,578,159,122,71,456,178,72,68,1039,376,1039,376,0,11,0,11,185,122,234,191,0,11,32,52,96,124,28,45,0,11,0,11,0,11,0,11,0,11,0,11,166,99,166,99,37,46,37,46,0,11,129,90,129,90,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610245001,360610245001,"Block Group 1, Census Tract 245, New York County, New York",1912,763,1912,763,1713,782,478,175,164,117,314,154,210,108,602,414,602,414,0,11,0,11,139,138,34,55,0,11,0,11,0,11,129,161,121,136,0,11,0,11,46,64,0,11,75,121,199,150,161,119,72,84,48,77,24,37,89,88,89,88,0,11,38,63,0,11,38,63,0,11,0,11,0,11,0,11
1500000US360610245002,360610245002,"Block Group 2, Census Tract 245, New York County, New York",2233,612,2233,612,1364,562,494,182,261,153,233,146,308,144,372,233,372,233,0,11,0,11,0,11,55,65,31,50,0,11,0,11,0,11,104,138,0,11,83,134,21,34,0,11,0,11,869,549,469,169,246,134,156,111,90,88,223,114,175,96,48,78,400,455,77,126,233,373,52,65,0,11,38,62,0,11
1500000US360610245003,360610245003,"Block Group 3, Census Tract 245, New York County, New York",2253,550,2253,550,1918,584,384,120,81,81,303,118,113,69,476,266,476,266,0,11,0,11,151,147,253,166,127,126,74,88,0,11,215,262,125,115,49,79,0,11,0,11,0,11,76,86,335,238,179,128,58,58,27,42,31,38,121,118,73,86,48,78,156,145,0,11,105,126,51,81,0,11,0,11,0,11
1500000US360610245004,360610245004,"Block Group 4, Census Tract 245, New York County, New York",2792,816,2775,815,2316,828,569,188,320,167,249,141,109,84,717,312,717,312,0,11,0,11,224,265,411,351,60,50,0,11,0,11,83,102,143,124,0,11,0,11,83,84,0,11,60,93,459,443,236,144,141,105,101,83,40,63,95,101,95,101,0,11,223,359,223,359,0,11,0,11,0,11,0,11,17,8
1500000US360610245005,360610245005,"Block Group 5, Census Tract 245, New York County, New York",3717,1092,3717,1092,3341,1152,536,167,163,101,373,160,191,118,1280,527,1254,513,0,11,26,44,60,95,98,130,0,11,0,11,0,11,439,323,737,504,339,528,76,121,67,74,0,11,255,233,376,178,335,157,285,156,260,157,25,40,50,58,50,58,0,11,41,66,0,11,41,66,0,11,0,11,0,11,0,11
1500000US360610245006,360610245006,"Block Group 6, Census Tract 245, New York County, New York",1953,700,1953,700,1591,740,314,129,96,81,218,114,85,75,603,317,603,317,0,11,0,11,103,118,97,158,0,11,0,11,39,62,70,114,280,235,0,11,0,11,138,97,0,11,142,174,362,304,203,139,129,135,64,104,65,85,74,70,74,70,0,11,159,199,113,185,46,74,0,11,0,11,0,11,0,11
1500000US360610245007,360610245007,"Block Group 7, Census Tract 245, New York County, New York",1371,577,1371,577,1137,588,292,142,151,104,141,103,132,99,450,253,450,253,0,11,0,11,0,11,27,42,53,82,0,11,0,11,32,50,151,196,93,151,0,11,58,67,0,11,0,11,234,154,175,106,128,100,128,100,0,11,47,53,23,37,24,38,59,93,0,11,59,93,0,11,0,11,0,11,0,11
1500000US360610247000,360610247000,"Block Group 0, Census Tract 247, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610247001,360610247001,"Block Group 1, Census Tract 247, New York County, New York",1925,1224,1925,1224,1612,1238,321,135,105,103,216,92,128,77,329,245,314,244,15,26,0,11,11,22,0,11,35,40,0,11,0,11,532,621,256,328,0,11,0,11,86,100,0,11,170,241,313,230,172,106,115,97,39,49,76,83,57,42,44,42,13,21,141,137,0,11,75,119,47,48,0,11,19,31,0,11
1500000US360610247002,360610247002,"Block Group 2, Census Tract 247, New York County, New York",1073,474,1073,474,856,488,255,141,142,118,113,86,53,53,341,211,272,191,0,11,69,82,0,11,56,97,115,128,0,11,0,11,0,11,36,57,0,11,0,11,36,57,0,11,0,11,217,99,199,87,49,45,31,37,18,28,150,74,150,74,0,11,18,28,0,11,0,11,18,28,0,11,0,11,0,11
1500000US360610247003,360610247003,"Block Group 3, Census Tract 247, New York County, New York",1521,645,1521,645,1352,681,264,111,122,69,142,86,77,52,648,373,629,369,0,11,19,30,80,100,132,89,58,70,0,11,0,11,0,11,93,102,0,11,48,74,18,30,0,11,27,44,169,104,132,81,23,35,0,11,23,35,109,83,109,83,0,11,37,56,0,11,37,56,0,11,0,11,0,11,0,11
1500000US360610247004,360610247004,"Block Group 4, Census Tract 247, New York County, New York",2316,1142,2316,1142,2210,1157,415,163,193,141,222,113,255,135,897,472,866,471,31,48,0,11,45,51,75,81,26,41,82,122,0,11,227,305,188,180,0,11,101,146,24,38,0,11,63,103,106,90,106,90,17,28,17,28,0,11,89,90,89,90,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610247005,360610247005,"Block Group 5, Census Tract 247, New York County, New York",1125,344,1125,344,609,352,181,105,144,92,37,43,121,103,196,112,142,113,0,11,54,74,47,68,31,51,0,11,0,11,0,11,0,11,33,60,20,37,0,11,13,23,0,11,0,11,516,201,399,144,198,122,158,115,40,49,201,95,187,94,14,22,117,116,0,11,117,116,0,11,0,11,0,11,0,11
1500000US360610249001,360610249001,"Block Group 1, Census Tract 249, New York County, New York",1324,126,1306,126,1054,158,229,36,42,28,187,34,87,31,418,106,413,104,5,7,0,11,125,62,27,18,28,26,0,11,10,15,82,67,48,45,44,43,0,11,2,8,0,11,2,15,252,82,152,37,84,32,59,31,25,15,68,30,36,22,32,25,100,60,8,12,50,44,29,26,0,11,13,13,18,10
1500000US360610251001,360610251001,"Block Group 1, Census Tract 251, New York County, New York",1265,262,977,200,759,201,178,47,56,33,122,42,65,33,261,111,257,110,4,7,0,11,45,42,51,43,26,31,0,11,10,15,82,80,41,29,17,18,0,11,5,7,9,14,10,16,218,73,127,35,63,33,30,28,33,24,64,33,58,32,6,9,91,60,19,27,72,58,0,11,0,11,0,11,288,148
1500000US360610251002,360610251002,"Block Group 2, Census Tract 251, New York County, New York",1364,249,1364,249,1119,261,267,59,102,39,165,56,112,38,372,103,350,102,22,23,0,11,131,84,20,30,10,15,35,48,50,46,76,56,46,40,14,24,0,11,14,18,0,11,18,20,245,96,152,45,88,40,60,37,28,25,64,37,57,36,7,9,93,75,31,34,52,66,10,10,0,11,0,11,0,11
1500000US360610253001,360610253001,"Block Group 1, Census Tract 253, New York County, New York",2281,1151,2281,1151,1862,1141,353,159,264,156,89,74,174,113,446,334,425,334,0,11,21,33,177,248,207,180,0,11,0,11,99,110,351,435,55,66,0,11,21,34,34,56,0,11,0,11,419,250,267,105,199,98,134,70,65,73,68,51,68,51,0,11,152,175,0,11,0,11,0,11,0,11,152,175,0,11
1500000US360610253002,360610253002,"Block Group 2, Census Tract 253, New York County, New York",1818,663,1775,664,1469,666,331,129,78,60,253,120,159,103,653,332,635,329,0,11,18,30,212,192,0,11,57,92,32,54,0,11,15,52,10,33,0,11,0,11,10,33,0,11,0,11,306,172,208,87,45,43,17,28,28,32,163,83,131,68,32,51,98,103,0,11,98,103,0,11,0,11,0,11,43,13
1500000US360610253003,360610253003,"Block Group 3, Census Tract 253, New York County, New York",2062,595,2062,595,1614,603,387,137,84,62,303,134,174,102,619,332,619,332,0,11,0,11,40,46,22,37,35,59,0,11,0,11,174,209,163,149,0,11,76,115,0,11,19,30,68,110,448,229,214,101,57,65,34,54,23,37,157,77,94,72,63,38,234,170,0,11,41,39,16,26,0,11,177,172,0,11
1500000US360610253004,360610253004,"Block Group 4, Census Tract 253, New York County, New York",1446,640,1446,640,1069,640,238,97,138,82,100,64,117,75,380,342,323,296,15,24,42,63,91,116,0,11,81,101,0,11,35,55,17,35,110,164,0,11,0,11,38,57,0,11,72,107,377,140,301,104,102,86,102,86,0,11,199,78,155,72,44,41,76,73,0,11,76,73,0,11,0,11,0,11,0,11
1500000US360610253005,360610253005,"Block Group 5, Census Tract 253, New York County, New York",2343,586,2343,586,1448,643,341,142,114,88,227,112,113,83,760,348,760,348,0,11,0,11,125,133,0,11,0,11,0,11,0,11,0,11,109,123,0,11,0,11,68,68,0,11,41,63,895,415,306,114,151,95,28,31,123,91,155,72,95,57,60,47,589,329,65,103,481,273,0,11,0,11,43,73,0,11
1500000US360610253006,360610253006,"Block Group 6, Census Tract 253, New York County, New York",2239,572,2239,572,1437,450,469,137,158,93,311,119,163,85,617,242,617,242,0,11,0,11,8,16,2,13,26,43,0,11,0,11,2,12,150,129,22,36,3,24,48,57,0,11,77,120,802,405,425,116,148,80,122,68,26,43,277,106,193,85,84,80,377,347,0,11,377,347,0,11,0,11,0,11,0,11
1500000US360610255000,360610255000,"Block Group 0, Census Tract 255, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610255001,360610255001,"Block Group 1, Census Tract 255, New York County, New York",1853,442,1320,412,435,295,148,102,58,70,90,77,73,68,96,79,96,79,0,11,0,11,0,11,0,11,8,17,0,11,0,11,101,132,9,20,9,20,0,11,0,11,0,11,0,11,885,347,379,128,125,69,51,44,74,49,254,110,136,86,118,77,506,255,0,11,477,253,29,36,0,11,0,11,533,155
1500000US360610255002,360610255002,"Block Group 2, Census Tract 255, New York County, New York",1464,568,1464,568,1206,581,311,150,210,145,101,64,250,131,451,274,405,233,0,11,46,73,0,11,77,118,16,26,0,11,0,11,63,100,38,60,0,11,0,11,0,11,0,11,38,60,258,112,258,112,173,96,173,96,0,11,85,71,85,71,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610255003,360610255003,"Block Group 3, Census Tract 255, New York County, New York",1254,338,1254,338,846,357,271,117,140,92,131,89,191,115,310,192,247,194,0,11,63,87,0,11,0,11,20,33,0,11,0,11,54,68,0,11,0,11,0,11,0,11,0,11,0,11,408,158,294,111,102,79,83,73,19,29,192,89,141,87,51,42,114,84,7,15,67,66,9,14,0,11,31,49,0,11
1500000US360610255004,360610255004,"Block Group 4, Census Tract 255, New York County, New York",849,344,849,344,413,278,116,76,52,57,64,50,81,77,70,78,70,78,0,11,0,11,0,11,77,121,0,11,0,11,0,11,36,57,33,53,0,11,0,11,0,11,0,11,33,53,436,181,274,98,214,80,129,91,85,78,60,50,45,43,15,26,162,119,0,11,97,115,40,60,0,11,25,41,0,11
1500000US360610257001,360610257001,"Block Group 1, Census Tract 257, New York County, New York",878,227,878,227,784,236,217,67,77,45,140,55,105,53,332,116,332,116,0,11,0,11,29,46,0,11,0,11,16,25,0,11,50,46,35,26,0,11,9,14,26,24,0,11,0,11,94,48,81,43,63,44,63,44,0,11,18,17,6,10,12,14,13,15,9,14,0,11,4,6,0,11,0,11,0,11
1500000US360610257002,360610257002,"Block Group 2, Census Tract 257, New York County, New York",1606,306,1606,306,1241,319,332,75,108,54,224,61,195,71,504,155,496,155,8,12,0,11,33,30,98,96,0,11,0,11,34,37,39,42,6,10,0,11,0,11,6,10,0,11,0,11,365,115,296,73,102,50,93,47,9,14,194,73,146,64,48,42,69,62,0,11,37,54,32,30,0,11,0,11,0,11
1500000US360610257003,360610257003,"Block Group 3, Census Tract 257, New York County, New York",1962,322,1962,322,1468,362,464,106,217,81,247,80,339,90,655,198,655,198,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,18,0,11,0,11,0,11,0,11,0,11,0,11,494,142,330,82,78,46,66,44,12,13,252,81,156,69,96,54,164,89,0,11,96,77,68,45,0,11,0,11,0,11
1500000US360610259001,360610259001,"Block Group 1, Census Tract 259, New York County, New York",2558,359,2553,361,1856,439,547,111,246,87,301,90,253,78,723,231,697,224,26,42,0,11,28,24,109,91,49,42,0,11,0,11,80,68,67,45,0,11,41,40,26,24,0,11,0,11,697,153,515,109,306,94,197,77,109,50,209,72,187,69,22,21,182,74,12,19,109,62,61,41,0,11,0,11,5,13
1500000US360610259002,360610259002,"Block Group 2, Census Tract 259, New York County, New York",1597,366,1597,366,1070,353,286,88,86,42,200,79,87,39,541,230,538,231,3,7,0,11,54,61,14,18,21,25,0,11,0,11,64,80,3,6,0,11,0,11,3,6,0,11,0,11,527,171,317,81,138,58,89,53,49,30,179,71,167,71,12,15,210,131,60,95,141,122,9,11,0,11,0,11,0,11
1500000US360610261001,360610261001,"Block Group 1, Census Tract 261, New York County, New York",3315,741,3310,741,3169,745,722,166,198,113,524,155,197,95,1725,465,1622,463,0,11,103,119,150,139,28,45,0,11,46,77,20,34,97,96,184,138,83,97,0,11,82,81,0,11,19,30,141,123,87,55,0,11,0,11,0,11,87,55,60,49,27,42,54,85,0,11,54,85,0,11,0,11,0,11,5,6
1500000US360610261002,360610261002,"Block Group 2, Census Tract 261, New York County, New York",1149,555,1149,555,991,554,258,116,140,88,118,82,164,97,378,259,337,266,0,11,41,66,37,62,0,11,16,26,0,11,0,11,138,182,0,11,0,11,0,11,0,11,0,11,0,11,158,105,123,80,0,11,0,11,0,11,123,80,94,75,29,38,35,46,0,11,0,11,35,46,0,11,0,11,0,11
1500000US360610261003,360610261003,"Block Group 3, Census Tract 261, New York County, New York",1508,472,1508,472,1320,487,340,131,74,59,266,132,95,58,649,294,638,292,11,18,0,11,9,22,160,177,37,59,0,11,0,11,30,49,0,11,0,11,0,11,0,11,0,11,0,11,188,154,105,72,59,61,48,58,11,20,46,44,42,42,4,11,83,121,9,22,74,118,0,11,0,11,0,11,0,11
1500000US360610261004,360610261004,"Block Group 4, Census Tract 261, New York County, New York",2061,742,2061,742,1729,665,406,121,111,80,295,107,107,59,647,285,632,276,0,11,15,25,145,131,0,11,90,75,0,11,0,11,245,221,89,81,0,11,0,11,62,67,0,11,27,43,332,344,81,60,59,57,16,25,43,52,22,25,22,25,0,11,251,295,14,24,202,238,0,11,0,11,35,52,0,11
1500000US360610261005,360610261005,"Block Group 5, Census Tract 261, New York County, New York",1929,659,1929,659,1517,696,299,111,76,68,223,96,184,97,494,276,494,276,0,11,0,11,113,122,0,11,52,75,0,11,74,118,92,102,209,276,0,11,0,11,19,29,0,11,190,275,412,246,272,119,147,98,117,78,30,47,125,78,111,76,14,21,140,164,0,11,140,164,0,11,0,11,0,11,0,11
