GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12
1500000US360610201023,360610201023,"Block Group 3, Census Tract 201.02, New York County, New York",709,229,384,186,196,181,196,181,0,11,24,36,24,36,0,11,164,119,164,119,0,11,325,167
1500000US360610201024,360610201024,"Block Group 4, Census Tract 201.02, New York County, New York",998,264,813,288,275,131,267,131,8,13,246,206,176,128,70,100,292,178,292,178,0,11,185,67
1500000US360610203001,360610203001,"Block Group 1, Census Tract 203, New York County, New York",828,167,377,111,270,84,261,79,9,14,17,23,17,23,0,11,90,68,90,68,0,11,451,131
1500000US360610203002,360610203002,"Block Group 2, Census Tract 203, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610205000,360610205000,"Block Group 0, Census Tract 205, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610205001,360610205001,"Block Group 1, Census Tract 205, New York County, New York",1073,251,832,272,756,268,756,268,0,11,28,43,28,43,0,11,48,56,48,56,0,11,241,71
1500000US360610205002,360610205002,"Block Group 2, Census Tract 205, New York County, New York",361,120,206,116,206,116,206,116,0,11,0,11,0,11,0,11,0,11,0,11,0,11,155,67
1500000US360610205003,360610205003,"Block Group 3, Census Tract 205, New York County, New York",1091,185,830,184,727,155,727,155,0,11,50,52,50,52,0,11,53,83,32,50,21,33,261,119
1500000US360610206001,360610206001,"Block Group 1, Census Tract 206, New York County, New York",1514,241,947,260,498,245,498,245,0,11,69,88,69,88,0,11,380,215,367,205,13,21,567,134
1500000US360610206002,360610206002,"Block Group 2, Census Tract 206, New York County, New York",1206,285,829,281,131,117,131,117,0,11,59,96,59,96,0,11,639,269,628,263,11,16,377,98
1500000US360610207011,360610207011,"Block Group 1, Census Tract 207.01, New York County, New York",1666,241,459,139,370,133,356,128,14,21,70,97,70,97,0,11,19,29,19,29,0,11,1207,248
1500000US360610207012,360610207012,"Block Group 2, Census Tract 207.01, New York County, New York",1047,205,526,158,447,156,447,156,0,11,0,11,0,11,0,11,79,72,79,72,0,11,521,166
1500000US360610208001,360610208001,"Block Group 1, Census Tract 208, New York County, New York",1578,512,1292,519,686,431,686,431,0,11,492,317,492,317,0,11,114,128,114,128,0,11,286,124
1500000US360610208002,360610208002,"Block Group 2, Census Tract 208, New York County, New York",2270,566,1185,452,726,374,726,374,0,11,117,172,117,172,0,11,342,283,342,283,0,11,1085,389
1500000US360610208003,360610208003,"Block Group 3, Census Tract 208, New York County, New York",1424,352,1097,341,218,174,197,157,21,35,235,185,235,185,0,11,644,354,624,352,20,34,327,146
1500000US360610209011,360610209011,"Block Group 1, Census Tract 209.01, New York County, New York",1616,345,1218,336,233,176,217,170,16,25,449,299,421,277,28,45,536,286,536,286,0,11,398,132
1500000US360610209012,360610209012,"Block Group 2, Census Tract 209.01, New York County, New York",2443,460,2159,505,746,417,746,417,0,11,35,55,35,55,0,11,1378,443,1349,435,29,38,284,101
1500000US360610210000,360610210000,"Block Group 0, Census Tract 210, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610210001,360610210001,"Block Group 1, Census Tract 210, New York County, New York",1420,379,1197,406,463,249,463,249,0,11,172,165,172,165,0,11,562,347,527,327,35,54,223,82
1500000US360610210002,360610210002,"Block Group 2, Census Tract 210, New York County, New York",2065,411,1106,404,489,308,489,308,0,11,0,11,0,11,0,11,617,318,566,281,51,58,959,248
1500000US360610210003,360610210003,"Block Group 3, Census Tract 210, New York County, New York",1723,529,1548,556,197,222,197,222,0,11,82,94,82,94,0,11,1269,540,1269,540,0,11,175,126
1500000US360610210004,360610210004,"Block Group 4, Census Tract 210, New York County, New York",1876,515,1642,536,386,264,386,264,0,11,394,460,394,460,0,11,862,424,862,424,0,11,234,102
1500000US360610211000,360610211000,"Block Group 0, Census Tract 211, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610211001,360610211001,"Block Group 1, Census Tract 211, New York County, New York",1128,450,432,262,432,262,432,262,0,11,0,11,0,11,0,11,0,11,0,11,0,11,696,375
1500000US360610211002,360610211002,"Block Group 2, Census Tract 211, New York County, New York",986,271,617,262,481,228,481,228,0,11,86,102,86,102,0,11,50,83,50,83,0,11,369,206
1500000US360610211003,360610211003,"Block Group 3, Census Tract 211, New York County, New York",2270,635,915,636,646,592,646,592,0,11,0,11,0,11,0,11,269,290,240,271,29,52,1355,513
1500000US360610211004,360610211004,"Block Group 4, Census Tract 211, New York County, New York",1033,488,889,540,122,192,122,192,0,11,0,11,0,11,0,11,767,525,767,525,0,11,144,141
1500000US360610211005,360610211005,"Block Group 5, Census Tract 211, New York County, New York",1131,554,1009,575,385,344,385,344,0,11,25,53,25,53,0,11,599,437,599,437,0,11,122,100
1500000US360610211006,360610211006,"Block Group 6, Census Tract 211, New York County, New York",2171,553,1647,540,1221,526,1221,526,0,11,0,11,0,11,0,11,426,393,426,393,0,11,524,211
1500000US360610211007,360610211007,"Block Group 7, Census Tract 211, New York County, New York",822,428,61,116,0,11,0,11,0,11,61,116,61,116,0,11,0,11,0,11,0,11,761,415
1500000US360610212001,360610212001,"Block Group 1, Census Tract 212, New York County, New York",1692,475,1066,534,470,384,470,384,0,11,325,277,281,241,44,57,271,245,271,245,0,11,626,164
1500000US360610212002,360610212002,"Block Group 2, Census Tract 212, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610212003,360610212003,"Block Group 3, Census Tract 212, New York County, New York",818,320,479,327,226,221,226,221,0,11,0,11,0,11,0,11,253,230,231,215,22,35,339,128
1500000US360610212004,360610212004,"Block Group 4, Census Tract 212, New York County, New York",1666,362,719,410,412,296,412,296,0,11,48,77,48,77,0,11,259,248,259,248,0,11,947,189
1500000US360610213031,360610213031,"Block Group 1, Census Tract 213.03, New York County, New York",1061,503,744,497,201,158,201,158,0,11,432,458,430,458,2,5,111,96,111,96,0,11,317,134
1500000US360610213032,360610213032,"Block Group 2, Census Tract 213.03, New York County, New York",741,265,376,189,186,177,186,177,0,11,114,144,114,144,0,11,76,96,76,96,0,11,365,259
1500000US360610213033,360610213033,"Block Group 3, Census Tract 213.03, New York County, New York",1841,583,1293,562,497,294,469,272,28,45,130,175,86,106,44,74,666,447,659,446,7,13,548,270
1500000US360610213034,360610213034,"Block Group 4, Census Tract 213.03, New York County, New York",2182,521,1502,517,422,367,422,367,0,11,0,11,0,11,0,11,1080,630,1000,625,80,96,680,294
1500000US360610214001,360610214001,"Block Group 1, Census Tract 214, New York County, New York",1607,293,843,291,221,142,221,142,0,11,66,80,51,58,15,23,556,252,518,240,38,58,764,148
1500000US360610214002,360610214002,"Block Group 2, Census Tract 214, New York County, New York",1400,241,542,249,183,128,183,128,0,11,0,11,0,11,0,11,359,218,310,188,49,53,858,141
1500000US360610215001,360610215001,"Block Group 1, Census Tract 215, New York County, New York",864,244,618,253,370,281,370,281,0,11,30,43,30,43,0,11,218,155,206,154,12,21,246,98
1500000US360610215002,360610215002,"Block Group 2, Census Tract 215, New York County, New York",2856,384,2361,418,678,292,617,250,61,92,474,280,431,251,43,40,1209,317,1200,314,9,15,495,112
1500000US360610216001,360610216001,"Block Group 1, Census Tract 216, New York County, New York",2269,525,1737,537,497,248,497,248,0,11,172,270,172,270,0,11,1068,479,1068,479,0,11,532,213
1500000US360610216002,360610216002,"Block Group 2, Census Tract 216, New York County, New York",928,415,604,392,241,320,241,320,0,11,84,104,57,71,27,34,279,211,279,211,0,11,324,168
1500000US360610216003,360610216003,"Block Group 3, Census Tract 216, New York County, New York",1026,403,684,427,235,197,235,197,0,11,0,11,0,11,0,11,449,394,449,394,0,11,342,137
1500000US360610216004,360610216004,"Block Group 4, Census Tract 216, New York County, New York",1599,438,824,388,537,332,537,332,0,11,0,11,0,11,0,11,287,232,287,232,0,11,775,245
1500000US360610216005,360610216005,"Block Group 5, Census Tract 216, New York County, New York",2326,497,1517,535,693,359,687,358,6,9,254,260,254,260,0,11,570,367,544,342,26,41,809,229
1500000US360610217031,360610217031,"Block Group 1, Census Tract 217.03, New York County, New York",8,12,8,12,8,12,8,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610218001,360610218001,"Block Group 1, Census Tract 218, New York County, New York",1049,334,437,253,83,102,83,102,0,11,151,175,151,175,0,11,203,182,188,171,15,25,612,273
1500000US360610218002,360610218002,"Block Group 2, Census Tract 218, New York County, New York",2047,480,1460,517,555,447,555,447,0,11,111,145,105,120,6,53,794,417,735,365,59,78,587,317
1500000US360610218003,360610218003,"Block Group 3, Census Tract 218, New York County, New York",2369,807,1927,816,350,293,260,227,90,134,366,299,345,287,21,32,1211,824,1167,800,44,67,442,209
1500000US360610218004,360610218004,"Block Group 4, Census Tract 218, New York County, New York",2069,667,1486,704,1141,676,1141,676,0,11,0,11,0,11,0,11,345,316,345,316,0,11,583,253
1500000US360610219000,360610219000,"Block Group 0, Census Tract 219, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610219001,360610219001,"Block Group 1, Census Tract 219, New York County, New York",1218,492,933,478,118,113,118,113,0,11,152,243,152,243,0,11,663,375,646,358,17,34,285,167
1500000US360610219002,360610219002,"Block Group 2, Census Tract 219, New York County, New York",1523,532,1248,577,52,111,52,111,0,11,85,138,85,138,0,11,1111,602,1011,564,100,106,275,213
1500000US360610219003,360610219003,"Block Group 3, Census Tract 219, New York County, New York",2949,675,2623,731,402,356,402,356,0,11,0,11,0,11,0,11,2221,741,2206,733,15,23,326,135
1500000US360610219004,360610219004,"Block Group 4, Census Tract 219, New York County, New York",598,348,543,353,0,11,0,11,0,11,75,117,75,117,0,11,468,345,435,307,33,52,55,37
1500000US360610220001,360610220001,"Block Group 1, Census Tract 220, New York County, New York",780,233,430,238,161,151,161,151,0,11,0,11,0,11,0,11,269,210,269,210,0,11,350,145
1500000US360610220002,360610220002,"Block Group 2, Census Tract 220, New York County, New York",1239,363,863,394,564,278,564,278,0,11,0,11,0,11,0,11,299,288,299,288,0,11,376,160
1500000US360610220003,360610220003,"Block Group 3, Census Tract 220, New York County, New York",647,324,503,342,0,11,0,11,0,11,123,196,123,196,0,11,380,289,351,260,29,40,144,90
1500000US360610220004,360610220004,"Block Group 4, Census Tract 220, New York County, New York",994,321,795,336,433,256,433,256,0,11,101,87,101,87,0,11,261,227,206,157,55,82,199,82
1500000US360610220005,360610220005,"Block Group 5, Census Tract 220, New York County, New York",1716,515,1055,481,477,424,425,351,52,83,104,152,104,152,0,11,474,330,459,325,15,24,661,197
1500000US360610221021,360610221021,"Block Group 1, Census Tract 221.02, New York County, New York",1361,252,818,253,408,175,408,175,0,11,132,106,111,86,21,31,278,175,278,175,0,11,543,161
1500000US360610221022,360610221022,"Block Group 2, Census Tract 221.02, New York County, New York",990,275,666,268,314,174,296,166,18,27,128,196,128,196,0,11,224,153,213,149,11,17,324,105
1500000US360610222001,360610222001,"Block Group 1, Census Tract 222, New York County, New York",1481,298,1130,304,451,177,451,177,0,11,50,87,50,87,0,11,629,272,609,251,20,32,351,78
1500000US360610222002,360610222002,"Block Group 2, Census Tract 222, New York County, New York",1476,284,857,289,589,274,589,274,0,11,83,102,83,102,0,11,185,144,169,128,16,26,619,207
1500000US360610223010,360610223010,"Block Group 0, Census Tract 223.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610223011,360610223011,"Block Group 1, Census Tract 223.01, New York County, New York",1268,467,994,500,352,382,352,382,0,11,0,11,0,11,0,11,642,393,627,386,15,24,274,194
1500000US360610223012,360610223012,"Block Group 2, Census Tract 223.01, New York County, New York",2544,602,2317,622,762,478,762,478,0,11,99,156,99,156,0,11,1456,512,1456,512,0,11,227,135
1500000US360610223013,360610223013,"Block Group 3, Census Tract 223.01, New York County, New York",2744,599,1592,581,851,533,764,480,87,134,0,11,0,11,0,11,741,383,741,383,0,11,1152,398
1500000US360610223014,360610223014,"Block Group 4, Census Tract 223.01, New York County, New York",1411,467,920,440,422,348,422,348,0,11,132,159,118,149,14,25,366,248,366,248,0,11,491,287
1500000US360610223020,360610223020,"Block Group 0, Census Tract 223.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610223021,360610223021,"Block Group 1, Census Tract 223.02, New York County, New York",3432,270,2144,333,616,211,616,211,0,11,186,159,186,159,0,11,1342,299,1273,276,69,72,1288,185
1500000US360610224001,360610224001,"Block Group 1, Census Tract 224, New York County, New York",1463,438,1088,444,363,225,363,225,0,11,127,123,127,123,0,11,598,314,554,294,44,52,375,174
1500000US360610224002,360610224002,"Block Group 2, Census Tract 224, New York County, New York",984,368,646,334,319,284,319,284,0,11,132,161,89,99,43,70,195,154,195,154,0,11,338,197
1500000US360610224003,360610224003,"Block Group 3, Census Tract 224, New York County, New York",2983,842,2773,850,511,363,511,363,0,11,184,188,184,188,0,11,2078,841,2078,841,0,11,210,171
1500000US360610224004,360610224004,"Block Group 4, Census Tract 224, New York County, New York",2417,565,2256,604,281,251,281,251,0,11,166,184,166,184,0,11,1809,621,1780,613,29,47,161,88
1500000US360610225000,360610225000,"Block Group 0, Census Tract 225, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610225001,360610225001,"Block Group 1, Census Tract 225, New York County, New York",2982,937,2312,934,1005,648,985,637,20,31,440,516,440,516,0,11,867,534,821,520,46,71,670,268
1500000US360610225002,360610225002,"Block Group 2, Census Tract 225, New York County, New York",3218,815,2670,839,875,474,857,471,18,30,76,121,76,121,0,11,1719,704,1719,704,0,11,548,227
1500000US360610225003,360610225003,"Block Group 3, Census Tract 225, New York County, New York",1918,617,1410,627,844,482,844,482,0,11,209,265,209,265,0,11,357,321,321,271,36,57,508,303
1500000US360610225004,360610225004,"Block Group 4, Census Tract 225, New York County, New York",591,338,412,333,220,285,220,285,0,11,0,11,0,11,0,11,192,190,192,190,0,11,179,108
1500000US360610225005,360610225005,"Block Group 5, Census Tract 225, New York County, New York",1503,509,1162,529,203,152,181,132,22,36,197,191,197,191,0,11,762,462,708,446,54,65,341,179
1500000US360610226001,360610226001,"Block Group 1, Census Tract 226, New York County, New York",1503,281,1048,294,390,216,390,216,0,11,107,122,107,122,0,11,551,304,551,304,0,11,455,149
1500000US360610226002,360610226002,"Block Group 2, Census Tract 226, New York County, New York",717,242,410,216,284,184,284,184,0,11,59,86,59,86,0,11,67,74,67,74,0,11,307,143
1500000US360610226003,360610226003,"Block Group 3, Census Tract 226, New York County, New York",1878,346,1428,341,595,235,595,235,0,11,109,141,109,141,0,11,724,308,649,259,75,78,450,167
1500000US360610227001,360610227001,"Block Group 1, Census Tract 227, New York County, New York",1525,502,842,424,531,273,531,273,0,11,105,171,70,114,35,57,206,356,79,137,127,219,683,341
1500000US360610227002,360610227002,"Block Group 2, Census Tract 227, New York County, New York",1391,377,788,347,413,269,413,269,0,11,124,139,110,127,14,22,251,247,193,192,58,81,603,266
1500000US360610227003,360610227003,"Block Group 3, Census Tract 227, New York County, New York",2197,466,1246,413,418,300,418,300,0,11,115,86,115,86,0,11,713,341,701,332,12,22,951,326
1500000US360610228001,360610228001,"Block Group 1, Census Tract 228, New York County, New York",1715,556,1241,590,423,456,423,456,0,11,122,161,113,156,9,20,696,413,665,389,31,52,474,159
1500000US360610228002,360610228002,"Block Group 2, Census Tract 228, New York County, New York",866,397,647,388,76,119,76,119,0,11,172,191,172,191,0,11,399,353,399,353,0,11,219,108
1500000US360610228003,360610228003,"Block Group 3, Census Tract 228, New York County, New York",1626,475,1047,471,260,225,260,225,0,11,277,287,253,272,24,39,510,418,469,388,41,74,579,211
1500000US360610228004,360610228004,"Block Group 4, Census Tract 228, New York County, New York",1348,446,1077,432,546,320,546,320,0,11,0,11,0,11,0,11,531,330,477,309,54,55,271,136
1500000US360610229000,360610229000,"Block Group 0, Census Tract 229, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610229001,360610229001,"Block Group 1, Census Tract 229, New York County, New York",726,243,483,252,219,198,219,198,0,11,39,60,39,60,0,11,225,193,225,193,0,11,243,178
1500000US360610229002,360610229002,"Block Group 2, Census Tract 229, New York County, New York",1334,447,1159,475,173,192,173,192,0,11,304,223,253,191,51,67,682,381,652,357,30,49,175,108
1500000US360610229003,360610229003,"Block Group 3, Census Tract 229, New York County, New York",2608,535,1952,550,492,294,492,294,0,11,642,420,642,420,0,11,818,448,818,448,0,11,656,262
1500000US360610229004,360610229004,"Block Group 4, Census Tract 229, New York County, New York",2363,600,1974,642,709,480,643,442,66,92,89,144,89,144,0,11,1176,705,1176,705,0,11,389,249
1500000US360610229005,360610229005,"Block Group 5, Census Tract 229, New York County, New York",1469,407,627,357,77,71,77,71,0,11,146,238,146,238,0,11,404,240,371,232,33,49,842,344
1500000US360610230001,360610230001,"Block Group 1, Census Tract 230, New York County, New York",1512,598,1113,574,562,515,562,515,0,11,294,302,254,243,40,64,257,206,257,206,0,11,399,207
1500000US360610230002,360610230002,"Block Group 2, Census Tract 230, New York County, New York",1660,392,685,377,185,165,185,165,0,11,68,106,68,106,0,11,432,333,432,333,0,11,975,289
1500000US360610230003,360610230003,"Block Group 3, Census Tract 230, New York County, New York",1727,407,1230,424,683,301,683,301,0,11,111,171,111,171,0,11,436,321,342,251,94,133,497,178
1500000US360610230004,360610230004,"Block Group 4, Census Tract 230, New York County, New York",2743,659,2159,633,413,281,413,281,0,11,268,226,234,189,34,60,1478,666,1478,666,0,11,584,181
1500000US360610230005,360610230005,"Block Group 5, Census Tract 230, New York County, New York",1478,613,1072,616,445,480,303,310,142,223,85,134,85,134,0,11,542,368,528,346,14,30,406,179
1500000US360610231001,360610231001,"Block Group 1, Census Tract 231, New York County, New York",2779,832,1589,817,482,296,482,296,0,11,289,472,235,385,54,87,818,641,761,587,57,77,1190,466
1500000US360610231002,360610231002,"Block Group 2, Census Tract 231, New York County, New York",1942,563,1300,624,388,298,388,298,0,11,141,222,115,152,26,74,771,511,771,511,0,11,642,252
1500000US360610231003,360610231003,"Block Group 3, Census Tract 231, New York County, New York",2101,494,1238,515,482,304,482,304,0,11,270,234,270,234,0,11,486,394,486,394,0,11,863,285
1500000US360610232001,360610232001,"Block Group 1, Census Tract 232, New York County, New York",689,288,439,272,173,214,173,214,0,11,0,11,0,11,0,11,266,152,240,127,26,40,250,151
1500000US360610232002,360610232002,"Block Group 2, Census Tract 232, New York County, New York",2398,754,1931,791,473,367,452,359,21,34,195,292,77,116,118,177,1263,519,1263,519,0,11,467,167
1500000US360610232003,360610232003,"Block Group 3, Census Tract 232, New York County, New York",1693,468,1180,459,95,150,95,150,0,11,192,285,192,285,0,11,893,372,880,369,13,22,513,192
1500000US360610232004,360610232004,"Block Group 4, Census Tract 232, New York County, New York",3369,874,2786,845,987,627,987,627,0,11,554,625,538,593,16,36,1245,486,1195,476,50,82,583,271
1500000US360610233000,360610233000,"Block Group 0, Census Tract 233, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610233001,360610233001,"Block Group 1, Census Tract 233, New York County, New York",2664,592,2098,642,961,405,961,405,0,11,223,278,167,221,56,68,914,574,823,502,91,102,566,194
1500000US360610233002,360610233002,"Block Group 2, Census Tract 233, New York County, New York",2299,486,1566,474,1027,542,963,527,64,103,102,149,74,108,28,41,437,293,437,293,0,11,733,224
1500000US360610233003,360610233003,"Block Group 3, Census Tract 233, New York County, New York",1817,479,1269,480,372,306,299,233,73,113,152,192,152,192,0,11,745,476,643,437,102,119,548,193
1500000US360610234001,360610234001,"Block Group 1, Census Tract 234, New York County, New York",2550,378,1859,367,760,331,760,331,0,11,329,298,304,267,25,37,770,335,770,335,0,11,691,174
1500000US360610234002,360610234002,"Block Group 2, Census Tract 234, New York County, New York",2675,672,1264,439,401,302,401,302,0,11,144,127,106,93,38,35,719,359,719,359,0,11,1411,570
1500000US360610235011,360610235011,"Block Group 1, Census Tract 235.01, New York County, New York",929,375,550,317,440,290,440,290,0,11,47,76,47,76,0,11,63,94,63,94,0,11,379,243
1500000US360610235012,360610235012,"Block Group 2, Census Tract 235.01, New York County, New York",1910,448,1221,472,491,340,491,340,0,11,404,359,377,350,27,33,326,242,289,216,37,61,689,267
1500000US360610235013,360610235013,"Block Group 3, Census Tract 235.01, New York County, New York",726,347,453,358,269,302,269,302,0,11,0,11,0,11,0,11,184,210,184,210,0,11,273,97
1500000US360610235014,360610235014,"Block Group 4, Census Tract 235.01, New York County, New York",3051,769,2235,709,1022,496,1022,496,0,11,111,170,111,170,0,11,1102,585,1102,585,0,11,816,398
1500000US360610235021,360610235021,"Block Group 1, Census Tract 235.02, New York County, New York",1840,181,1204,205,252,148,248,147,4,7,130,125,122,120,8,12,822,268,780,246,42,37,636,158
1500000US360610236000,360610236000,"Block Group 0, Census Tract 236, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610236001,360610236001,"Block Group 1, Census Tract 236, New York County, New York",2339,785,2108,777,560,689,560,689,0,11,258,330,258,330,0,11,1290,557,1290,557,0,11,231,151
1500000US360610236002,360610236002,"Block Group 2, Census Tract 236, New York County, New York",1598,426,1188,426,556,396,556,396,0,11,0,11,0,11,0,11,632,383,632,383,0,11,410,152
1500000US360610236003,360610236003,"Block Group 3, Census Tract 236, New York County, New York",427,338,374,359,91,109,91,109,0,11,0,11,0,11,0,11,283,344,283,344,0,11,53,52
1500000US360610236004,360610236004,"Block Group 4, Census Tract 236, New York County, New York",2640,580,1838,647,393,281,393,281,0,11,116,159,79,105,37,56,1329,519,1245,490,84,102,802,266
1500000US360610237000,360610237000,"Block Group 0, Census Tract 237, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610237001,360610237001,"Block Group 1, Census Tract 237, New York County, New York",3349,1079,2083,1095,433,328,433,328,0,11,75,117,75,117,0,11,1575,1023,1540,1023,35,51,1266,512
1500000US360610237002,360610237002,"Block Group 2, Census Tract 237, New York County, New York",2198,556,1583,556,463,264,463,264,0,11,36,62,24,41,12,21,1084,558,1027,536,57,59,615,252
1500000US360610237003,360610237003,"Block Group 3, Census Tract 237, New York County, New York",1883,548,1433,576,104,113,104,113,0,11,687,465,565,401,122,137,642,395,642,395,0,11,450,214
1500000US360610238010,360610238010,"Block Group 0, Census Tract 238.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610238011,360610238011,"Block Group 1, Census Tract 238.01, New York County, New York",8747,891,6257,959,4195,678,4195,678,0,16,293,245,230,191,63,98,1769,784,1769,784,0,16,2490,581
1500000US360610238020,360610238020,"Block Group 0, Census Tract 238.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610238021,360610238021,"Block Group 1, Census Tract 238.02, New York County, New York",784,175,581,193,505,182,505,182,0,11,0,11,0,11,0,11,76,78,76,78,0,11,203,66
1500000US360610238022,360610238022,"Block Group 2, Census Tract 238.02, New York County, New York",511,117,265,147,167,98,167,98,0,11,0,11,0,11,0,11,98,101,98,101,0,11,246,97
1500000US360610239001,360610239001,"Block Group 1, Census Tract 239, New York County, New York",1289,307,927,321,320,237,320,237,0,11,42,74,17,29,25,45,565,258,527,231,38,56,362,150
1500000US360610239002,360610239002,"Block Group 2, Census Tract 239, New York County, New York",1521,348,1217,354,767,339,688,291,79,85,64,87,51,73,13,24,386,226,386,226,0,11,304,76
1500000US360610240000,360610240000,"Block Group 0, Census Tract 240, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610240001,360610240001,"Block Group 1, Census Tract 240, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610241000,360610241000,"Block Group 0, Census Tract 241, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610241001,360610241001,"Block Group 1, Census Tract 241, New York County, New York",1449,359,875,368,490,311,490,311,0,11,163,214,130,178,33,56,222,168,222,168,0,11,574,168
1500000US360610241002,360610241002,"Block Group 2, Census Tract 241, New York County, New York",2292,669,1878,701,1210,601,1128,502,82,127,0,11,0,11,0,11,668,520,636,491,32,55,414,225
1500000US360610241003,360610241003,"Block Group 3, Census Tract 241, New York County, New York",1391,643,701,361,189,159,189,159,0,11,0,11,0,11,0,11,512,337,473,304,39,64,690,592
1500000US360610241004,360610241004,"Block Group 4, Census Tract 241, New York County, New York",1974,753,1710,768,718,513,718,513,0,11,692,590,648,537,44,73,300,246,300,246,0,11,264,124
1500000US360610241005,360610241005,"Block Group 5, Census Tract 241, New York County, New York",771,316,412,300,0,11,0,11,0,11,0,11,0,11,0,11,412,300,412,300,0,11,359,128
1500000US360610242000,360610242000,"Block Group 0, Census Tract 242, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610242001,360610242001,"Block Group 1, Census Tract 242, New York County, New York",1860,348,1683,371,329,251,329,251,0,11,24,39,24,39,0,11,1330,358,1305,355,25,30,177,72
1500000US360610242002,360610242002,"Block Group 2, Census Tract 242, New York County, New York",1046,256,742,274,143,103,143,103,0,11,98,110,84,100,14,21,501,233,471,214,30,38,304,109
1500000US360610242003,360610242003,"Block Group 3, Census Tract 242, New York County, New York",887,250,623,213,399,160,372,148,27,42,79,125,79,125,0,11,145,111,145,111,0,11,264,154
1500000US360610243011,360610243011,"Block Group 1, Census Tract 243.01, New York County, New York",1732,523,1508,539,504,342,504,342,0,11,214,172,203,168,11,21,790,410,733,354,57,67,224,128
1500000US360610243012,360610243012,"Block Group 2, Census Tract 243.01, New York County, New York",1647,356,803,288,286,172,286,172,0,11,34,55,34,55,0,11,483,288,453,250,30,48,844,262
1500000US360610243013,360610243013,"Block Group 3, Census Tract 243.01, New York County, New York",399,188,352,194,33,99,32,85,1,15,133,144,114,127,19,27,186,182,186,182,0,11,47,39
1500000US360610243020,360610243020,"Block Group 0, Census Tract 243.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610243021,360610243021,"Block Group 1, Census Tract 243.02, New York County, New York",1817,486,1601,512,352,338,352,338,0,11,0,11,0,11,0,11,1249,467,1249,467,0,11,216,114
1500000US360610243022,360610243022,"Block Group 2, Census Tract 243.02, New York County, New York",2778,507,2410,572,1149,565,1149,565,0,11,215,177,203,166,12,19,1046,356,1046,356,0,11,368,179
1500000US360610243023,360610243023,"Block Group 3, Census Tract 243.02, New York County, New York",2430,618,2264,635,279,297,279,297,0,11,267,252,267,252,0,11,1718,697,1718,697,0,11,166,99
1500000US360610245001,360610245001,"Block Group 1, Census Tract 245, New York County, New York",1912,763,1713,782,541,288,541,288,0,11,478,658,403,540,75,121,694,406,648,379,46,64,199,150
