GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09
1500000US360610206001,360610206001,"Block Group 1, Census Tract 206, New York County, New York",740,114,265,67,143,63,122,56,24,29,98,50,475,113,413,116,62,43
1500000US360610206002,360610206002,"Block Group 2, Census Tract 206, New York County, New York",624,112,247,79,43,44,204,85,23,37,181,75,377,98,377,98,0,11
1500000US360610207011,360610207011,"Block Group 1, Census Tract 207.01, New York County, New York",763,84,175,53,151,53,24,25,16,22,8,13,588,96,281,79,307,81
1500000US360610207012,360610207012,"Block Group 2, Census Tract 207.01, New York County, New York",549,89,214,65,172,61,42,38,0,11,42,38,335,90,258,92,77,43
1500000US360610208001,360610208001,"Block Group 1, Census Tract 208, New York County, New York",623,129,379,131,192,96,187,85,144,85,43,46,244,90,219,90,25,41
1500000US360610208002,360610208002,"Block Group 2, Census Tract 208, New York County, New York",822,148,319,111,202,97,117,70,28,41,89,68,503,153,388,149,115,69
1500000US360610208003,360610208003,"Block Group 3, Census Tract 208, New York County, New York",632,124,400,113,87,72,313,117,91,73,222,119,232,89,160,84,72,57
1500000US360610209011,360610209011,"Block Group 1, Census Tract 209.01, New York County, New York",664,122,344,100,76,50,268,98,146,96,122,68,320,96,279,92,41,30
1500000US360610209012,360610209012,"Block Group 2, Census Tract 209.01, New York County, New York",881,101,614,123,221,103,393,118,9,15,384,118,267,95,257,94,10,16
1500000US360610210000,360610210000,"Block Group 0, Census Tract 210, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610210001,360610210001,"Block Group 1, Census Tract 210, New York County, New York",634,131,411,146,114,62,297,141,75,75,222,141,223,82,223,82,0,11
1500000US360610210002,360610210002,"Block Group 2, Census Tract 210, New York County, New York",1127,167,368,129,163,99,205,101,0,11,205,101,759,171,608,168,151,101
1500000US360610210003,360610210003,"Block Group 3, Census Tract 210, New York County, New York",607,160,432,145,54,58,378,147,36,41,342,142,175,126,175,126,0,11
1500000US360610210004,360610210004,"Block Group 4, Census Tract 210, New York County, New York",699,147,465,153,92,59,373,145,88,85,285,141,234,102,234,102,0,11
1500000US360610211000,360610211000,"Block Group 0, Census Tract 211, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610211001,360610211001,"Block Group 1, Census Tract 211, New York County, New York",441,154,161,88,161,88,0,11,0,11,0,11,280,135,68,80,212,121
1500000US360610211002,360610211002,"Block Group 2, Census Tract 211, New York County, New York",552,136,298,129,239,116,59,56,38,45,21,35,254,122,182,102,72,70
1500000US360610211003,360610211003,"Block Group 3, Census Tract 211, New York County, New York",1000,208,279,176,184,154,95,104,0,11,95,104,721,226,412,202,309,179
1500000US360610211004,360610211004,"Block Group 4, Census Tract 211, New York County, New York",402,147,258,143,62,98,196,118,0,11,196,118,144,141,144,141,0,11
1500000US360610211005,360610211005,"Block Group 5, Census Tract 211, New York County, New York",424,172,302,171,90,75,212,152,9,20,203,149,122,100,122,100,0,11
1500000US360610211006,360610211006,"Block Group 6, Census Tract 211, New York County, New York",944,176,511,161,416,166,95,84,0,11,95,84,433,154,353,140,80,77
1500000US360610211007,360610211007,"Block Group 7, Census Tract 211, New York County, New York",349,161,17,32,0,11,17,32,17,32,0,11,332,163,170,139,162,107
1500000US360610212001,360610212001,"Block Group 1, Census Tract 212, New York County, New York",849,163,289,142,86,70,203,124,128,111,75,69,560,137,520,140,40,46
1500000US360610212002,360610212002,"Block Group 2, Census Tract 212, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610212003,360610212003,"Block Group 3, Census Tract 212, New York County, New York",462,129,165,110,77,71,88,80,0,11,88,80,297,107,262,104,35,40
1500000US360610212004,360610212004,"Block Group 4, Census Tract 212, New York County, New York",1181,171,246,133,150,105,96,76,16,26,80,70,935,190,925,192,10,16
1500000US360610213031,360610213031,"Block Group 1, Census Tract 213.03, New York County, New York",460,135,209,115,75,56,134,106,104,98,30,23,251,93,202,82,49,45
1500000US360610213032,360610213032,"Block Group 2, Census Tract 213.03, New York County, New York",321,113,143,76,65,61,78,73,54,67,24,29,178,101,71,58,107,91
1500000US360610213033,360610213033,"Block Group 3, Census Tract 213.03, New York County, New York",653,148,315,137,129,72,186,121,38,48,148,110,338,126,262,114,76,66
1500000US360610213034,360610213034,"Block Group 4, Census Tract 213.03, New York County, New York",754,149,375,127,109,82,266,143,0,11,266,143,379,129,295,116,84,51
1500000US360610214001,360610214001,"Block Group 1, Census Tract 214, New York County, New York",946,115,263,88,64,46,199,81,22,26,177,73,683,115,620,112,63,51
1500000US360610214002,360610214002,"Block Group 2, Census Tract 214, New York County, New York",946,115,177,79,67,45,110,66,0,11,110,66,769,122,707,133,62,49
1500000US360610215001,360610215001,"Block Group 1, Census Tract 215, New York County, New York",301,52,149,49,83,57,66,44,6,9,60,43,152,53,82,40,70,42
1500000US360610215002,360610215002,"Block Group 2, Census Tract 215, New York County, New York",1028,73,620,103,159,63,461,101,104,66,357,93,408,85,357,84,51,33
1500000US360610216001,360610216001,"Block Group 1, Census Tract 216, New York County, New York",915,149,523,128,174,69,349,134,37,57,312,120,392,133,314,126,78,69
1500000US360610216002,360610216002,"Block Group 2, Census Tract 216, New York County, New York",381,131,146,81,41,54,105,65,27,33,78,56,235,112,179,103,56,55
1500000US360610216003,360610216003,"Block Group 3, Census Tract 216, New York County, New York",472,112,183,92,51,40,132,89,0,11,132,89,289,113,265,117,24,28
1500000US360610216004,360610216004,"Block Group 4, Census Tract 216, New York County, New York",709,145,242,97,148,76,94,72,0,11,94,72,467,129,280,110,187,94
1500000US360610216005,360610216005,"Block Group 5, Census Tract 216, New York County, New York",866,136,360,129,166,83,194,103,57,61,137,82,506,128,338,111,168,92
1500000US360610217031,360610217031,"Block Group 1, Census Tract 217.03, New York County, New York",4,6,4,6,4,6,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610218001,360610218001,"Block Group 1, Census Tract 218, New York County, New York",431,111,126,67,40,49,86,50,40,40,46,37,305,109,169,76,136,90
1500000US360610218002,360610218002,"Block Group 2, Census Tract 218, New York County, New York",851,144,460,152,147,111,313,136,52,59,261,126,391,144,315,121,76,83
1500000US360610218003,360610218003,"Block Group 3, Census Tract 218, New York County, New York",695,132,416,135,95,77,321,130,103,88,218,118,279,109,198,101,81,56
1500000US360610218004,360610218004,"Block Group 4, Census Tract 218, New York County, New York",805,165,365,141,264,136,101,84,0,11,101,84,440,161,336,137,104,93
1500000US360610219000,360610219000,"Block Group 0, Census Tract 219, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610219001,360610219001,"Block Group 1, Census Tract 219, New York County, New York",339,116,202,94,42,42,160,85,27,45,133,68,137,81,100,78,37,32
1500000US360610219002,360610219002,"Block Group 2, Census Tract 219, New York County, New York",463,128,339,141,8,16,331,143,38,62,293,144,124,94,71,76,53,47
1500000US360610219003,360610219003,"Block Group 3, Census Tract 219, New York County, New York",1002,151,676,169,100,90,576,171,0,11,576,171,326,135,326,135,0,11
1500000US360610219004,360610219004,"Block Group 4, Census Tract 219, New York County, New York",215,90,160,93,0,11,160,93,36,56,124,83,55,37,55,37,0,11
1500000US360610220001,360610220001,"Block Group 1, Census Tract 220, New York County, New York",465,124,144,70,65,56,79,54,0,11,79,54,321,125,290,118,31,48
1500000US360610220002,360610220002,"Block Group 2, Census Tract 220, New York County, New York",577,128,294,124,206,101,88,72,0,11,88,72,283,115,220,101,63,50
1500000US360610220003,360610220003,"Block Group 3, Census Tract 220, New York County, New York",237,98,139,94,0,11,139,94,32,51,107,80,98,70,74,69,24,24
1500000US360610220004,360610220004,"Block Group 4, Census Tract 220, New York County, New York",426,102,248,98,140,82,108,64,32,27,76,59,178,71,159,73,19,30
1500000US360610220005,360610220005,"Block Group 5, Census Tract 220, New York County, New York",779,140,280,91,120,82,160,73,30,44,130,71,499,127,404,136,95,74
1500000US360610221021,360610221021,"Block Group 1, Census Tract 221.02, New York County, New York",683,101,261,93,127,49,134,75,31,27,103,73,422,107,359,104,63,43
1500000US360610221022,360610221022,"Block Group 2, Census Tract 221.02, New York County, New York",479,103,210,80,98,53,112,65,26,39,86,62,269,84,224,85,45,41
1500000US360610222001,360610222001,"Block Group 1, Census Tract 222, New York County, New York",608,84,281,72,131,52,150,58,7,11,143,59,327,74,308,75,19,17
1500000US360610222002,360610222002,"Block Group 2, Census Tract 222, New York County, New York",669,111,270,86,195,84,75,46,23,27,52,39,399,99,299,90,100,54
1500000US360610223010,360610223010,"Block Group 0, Census Tract 223.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610223011,360610223011,"Block Group 1, Census Tract 223.01, New York County, New York",413,123,252,105,72,73,180,86,0,11,180,86,161,92,110,82,51,50
1500000US360610223012,360610223012,"Block Group 2, Census Tract 223.01, New York County, New York",691,136,504,129,145,95,359,107,35,55,324,97,187,102,177,100,10,17
1500000US360610223013,360610223013,"Block Group 3, Census Tract 223.01, New York County, New York",834,148,408,145,158,92,250,130,0,11,250,130,426,119,210,99,216,84
1500000US360610223014,360610223014,"Block Group 4, Census Tract 223.01, New York County, New York",442,121,238,115,106,80,132,79,49,61,83,57,204,96,102,82,102,73
1500000US360610223020,360610223020,"Block Group 0, Census Tract 223.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610223021,360610223021,"Block Group 1, Census Tract 223.02, New York County, New York",1562,36,615,85,174,60,441,77,67,55,374,75,947,90,749,112,198,81
1500000US360610224001,360610224001,"Block Group 1, Census Tract 224, New York County, New York",631,132,349,124,148,82,201,96,25,26,176,86,282,111,209,96,73,69
1500000US360610224002,360610224002,"Block Group 2, Census Tract 224, New York County, New York",459,142,206,97,84,78,122,76,40,47,82,62,253,123,183,104,70,78
1500000US360610224003,360610224003,"Block Group 3, Census Tract 224, New York County, New York",801,140,640,130,128,76,512,145,64,67,448,127,161,106,115,78,46,74
1500000US360610224004,360610224004,"Block Group 4, Census Tract 224, New York County, New York",851,138,690,166,80,63,610,170,55,61,555,176,161,88,161,88,0,11
1500000US360610225000,360610225000,"Block Group 0, Census Tract 225, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610225001,360610225001,"Block Group 1, Census Tract 225, New York County, New York",943,211,518,186,236,138,282,143,64,70,218,132,425,142,286,123,139,98
1500000US360610225002,360610225002,"Block Group 2, Census Tract 225, New York County, New York",1027,177,634,178,182,101,452,163,37,59,415,149,393,133,317,119,76,63
1500000US360610225003,360610225003,"Block Group 3, Census Tract 225, New York County, New York",626,163,336,136,185,101,151,108,40,51,111,89,290,137,187,112,103,90
1500000US360610225004,360610225004,"Block Group 4, Census Tract 225, New York County, New York",279,122,111,87,39,50,72,75,0,11,72,75,168,104,157,102,11,17
1500000US360610225005,360610225005,"Block Group 5, Census Tract 225, New York County, New York",592,172,331,149,66,48,265,139,72,71,193,119,261,137,231,136,30,37
1500000US360610226001,360610226001,"Block Group 1, Census Tract 226, New York County, New York",691,111,307,86,127,64,180,77,34,41,146,72,384,113,338,111,46,50
1500000US360610226002,360610226002,"Block Group 2, Census Tract 226, New York County, New York",343,99,125,62,82,51,43,40,19,28,24,24,218,86,182,76,36,46
1500000US360610226003,360610226003,"Block Group 3, Census Tract 226, New York County, New York",761,118,462,106,212,89,250,84,30,37,220,82,299,107,234,92,65,40
1500000US360610227001,360610227001,"Block Group 1, Census Tract 227, New York County, New York",564,155,241,122,188,111,53,68,35,58,18,31,323,121,224,101,99,67
1500000US360610227002,360610227002,"Block Group 2, Census Tract 227, New York County, New York",598,109,245,100,144,87,101,81,42,48,59,59,353,101,266,90,87,50
1500000US360610227003,360610227003,"Block Group 3, Census Tract 227, New York County, New York",1025,142,412,116,156,103,256,91,59,44,197,83,613,144,455,118,158,101
1500000US360610228001,360610228001,"Block Group 1, Census Tract 228, New York County, New York",825,185,351,157,96,101,255,130,28,35,227,123,474,159,474,159,0,11
1500000US360610228002,360610228002,"Block Group 2, Census Tract 228, New York County, New York",407,149,188,110,14,22,174,109,51,58,123,101,219,108,219,108,0,11
1500000US360610228003,360610228003,"Block Group 3, Census Tract 228, New York County, New York",709,177,369,168,129,111,240,140,89,92,151,129,340,113,225,106,115,72
1500000US360610228004,360610228004,"Block Group 4, Census Tract 228, New York County, New York",518,149,296,117,180,103,116,66,0,11,116,66,222,103,179,93,43,53
1500000US360610229000,360610229000,"Block Group 0, Census Tract 229, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610229001,360610229001,"Block Group 1, Census Tract 229, New York County, New York",267,79,145,75,58,54,87,66,18,27,69,59,122,73,94,68,28,32
1500000US360610229002,360610229002,"Block Group 2, Census Tract 229, New York County, New York",451,116,306,121,53,62,253,106,86,65,167,82,145,82,129,79,16,26
1500000US360610229003,360610229003,"Block Group 3, Census Tract 229, New York County, New York",946,144,585,148,165,82,420,155,198,128,222,121,361,116,223,91,138,87
1500000US360610229004,360610229004,"Block Group 4, Census Tract 229, New York County, New York",581,120,421,132,196,120,225,104,35,57,190,105,160,86,95,76,65,51
1500000US360610229005,360610229005,"Block Group 5, Census Tract 229, New York County, New York",649,126,206,108,40,37,166,99,37,60,129,76,443,123,258,104,185,100
1500000US360610230001,360610230001,"Block Group 1, Census Tract 230, New York County, New York",537,156,286,124,115,84,171,106,95,86,76,57,251,101,202,115,49,59
1500000US360610230002,360610230002,"Block Group 2, Census Tract 230, New York County, New York",886,129,185,86,61,56,124,69,19,30,105,64,701,137,560,129,141,78
1500000US360610230003,360610230003,"Block Group 3, Census Tract 230, New York County, New York",667,135,347,110,196,76,151,96,42,65,109,77,320,112,227,111,93,61
1500000US360610230004,360610230004,"Block Group 4, Census Tract 230, New York County, New York",937,152,471,119,105,67,366,122,75,62,291,113,466,122,363,115,103,86
1500000US360610230005,360610230005,"Block Group 5, Census Tract 230, New York County, New York",526,133,242,101,84,81,158,90,33,51,125,73,284,121,205,100,79,68
1500000US360610231001,360610231001,"Block Group 1, Census Tract 231, New York County, New York",961,182,362,171,172,105,190,132,58,95,132,96,599,145,365,131,234,113
1500000US360610231002,360610231002,"Block Group 2, Census Tract 231, New York County, New York",731,159,320,132,113,81,207,109,37,37,170,105,411,158,303,149,108,69
1500000US360610231003,360610231003,"Block Group 3, Census Tract 231, New York County, New York",957,173,371,149,133,77,238,141,88,87,150,115,586,169,421,169,165,95
1500000US360610232001,360610232001,"Block Group 1, Census Tract 232, New York County, New York",296,106,126,79,48,63,78,43,0,11,78,43,170,93,118,80,52,53
1500000US360610232002,360610232002,"Block Group 2, Census Tract 232, New York County, New York",939,196,546,199,105,79,441,174,39,58,402,160,393,143,345,145,48,44
1500000US360610232003,360610232003,"Block Group 3, Census Tract 232, New York County, New York",815,190,336,118,23,31,313,115,37,49,276,111,479,170,445,165,34,55
1500000US360610232004,360610232004,"Block Group 4, Census Tract 232, New York County, New York",1140,208,707,187,203,119,504,168,123,102,381,140,433,157,371,156,62,67
1500000US360610233000,360610233000,"Block Group 0, Census Tract 233, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610233001,360610233001,"Block Group 1, Census Tract 233, New York County, New York",945,116,530,145,285,115,245,112,40,48,205,115,415,134,326,129,89,57
1500000US360610233002,360610233002,"Block Group 2, Census Tract 233, New York County, New York",921,142,430,128,270,136,160,92,20,29,140,86,491,127,371,121,120,63
1500000US360610233003,360610233003,"Block Group 3, Census Tract 233, New York County, New York",690,132,319,111,91,69,228,111,48,60,180,108,371,118,279,121,92,68
1500000US360610234001,360610234001,"Block Group 1, Census Tract 234, New York County, New York",1095,147,553,124,186,68,367,133,67,58,300,138,542,130,434,124,108,64
1500000US360610234002,360610234002,"Block Group 2, Census Tract 234, New York County, New York",1123,188,357,113,98,73,259,99,40,39,219,90,766,178,510,129,256,135
1500000US360610235011,360610235011,"Block Group 1, Census Tract 235.01, New York County, New York",357,130,162,89,121,78,41,44,16,27,25,35,195,112,74,69,121,89
1500000US360610235012,360610235012,"Block Group 2, Census Tract 235.01, New York County, New York",799,153,352,125,149,98,203,111,94,76,109,82,447,140,294,132,153,107
1500000US360610235013,360610235013,"Block Group 3, Census Tract 235.01, New York County, New York",409,123,136,106,82,90,54,62,0,11,54,62,273,97,273,97,0,11
1500000US360610235014,360610235014,"Block Group 4, Census Tract 235.01, New York County, New York",940,188,475,161,193,97,282,140,30,47,252,126,465,170,349,133,116,93
1500000US360610235021,360610235021,"Block Group 1, Census Tract 235.02, New York County, New York",781,60,342,67,64,31,278,64,42,41,236,64,439,79,347,68,92,41
1500000US360610236000,360610236000,"Block Group 0, Census Tract 236, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610236001,360610236001,"Block Group 1, Census Tract 236, New York County, New York",765,198,534,158,80,82,454,169,59,78,395,156,231,151,231,151,0,11
1500000US360610236002,360610236002,"Block Group 2, Census Tract 236, New York County, New York",743,165,383,130,161,110,222,129,0,11,222,129,360,140,331,141,29,31
1500000US360610236003,360610236003,"Block Group 3, Census Tract 236, New York County, New York",182,102,129,115,39,46,90,106,0,11,90,106,53,52,53,52,0,11
1500000US360610236004,360610236004,"Block Group 4, Census Tract 236, New York County, New York",1278,189,607,209,142,101,465,173,32,43,433,165,671,175,588,161,83,83
1500000US360610237000,360610237000,"Block Group 0, Census Tract 237, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610237001,360610237001,"Block Group 1, Census Tract 237, New York County, New York",1161,171,519,188,121,80,398,177,38,59,360,159,642,171,416,141,226,129
1500000US360610237002,360610237002,"Block Group 2, Census Tract 237, New York County, New York",702,139,368,113,140,81,228,97,13,22,215,97,334,111,204,87,130,80
1500000US360610237003,360610237003,"Block Group 3, Census Tract 237, New York County, New York",752,150,441,171,42,40,399,169,196,132,203,125,311,125,248,115,63,53
1500000US360610238010,360610238010,"Block Group 0, Census Tract 238.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610238011,360610238011,"Block Group 1, Census Tract 238.01, New York County, New York",3948,296,2141,336,1403,275,738,235,87,70,651,236,1807,343,1427,313,380,191
1500000US360610238020,360610238020,"Block Group 0, Census Tract 238.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610238021,360610238021,"Block Group 1, Census Tract 238.02, New York County, New York",369,62,183,55,164,51,19,18,0,11,19,18,186,61,172,60,14,14
1500000US360610238022,360610238022,"Block Group 2, Census Tract 238.02, New York County, New York",305,54,102,57,60,36,42,41,0,11,42,41,203,67,160,58,43,43
1500000US360610239001,360610239001,"Block Group 1, Census Tract 239, New York County, New York",465,86,231,78,71,50,160,70,4,7,156,69,234,77,175,71,59,46
1500000US360610239002,360610239002,"Block Group 2, Census Tract 239, New York County, New York",584,86,325,83,192,71,133,70,13,17,120,68,259,61,238,61,21,21
1500000US360610240000,360610240000,"Block Group 0, Census Tract 240, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610240001,360610240001,"Block Group 1, Census Tract 240, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610241000,360610241000,"Block Group 0, Census Tract 241, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610241001,360610241001,"Block Group 1, Census Tract 241, New York County, New York",840,174,272,108,153,91,119,82,35,47,84,65,568,170,562,173,6,16
1500000US360610241002,360610241002,"Block Group 2, Census Tract 241, New York County, New York",693,127,436,129,278,95,158,111,0,11,158,111,257,113,125,62,132,108
1500000US360610241003,360610241003,"Block Group 3, Census Tract 241, New York County, New York",523,183,177,105,56,52,121,91,0,11,121,91,346,177,260,154,86,98
1500000US360610241004,360610241004,"Block Group 4, Census Tract 241, New York County, New York",608,169,417,165,171,112,246,141,150,118,96,82,191,96,128,92,63,45
1500000US360610241005,360610241005,"Block Group 5, Census Tract 241, New York County, New York",483,143,149,103,0,11,149,103,0,11,149,103,334,116,320,117,14,24
1500000US360610242000,360610242000,"Block Group 0, Census Tract 242, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610242001,360610242001,"Block Group 1, Census Tract 242, New York County, New York",636,92,459,105,66,49,393,115,11,17,382,114,177,72,177,72,0,11
1500000US360610242002,360610242002,"Block Group 2, Census Tract 242, New York County, New York",482,86,225,82,57,38,168,70,19,22,149,67,257,75,229,68,28,31
1500000US360610242003,360610242003,"Block Group 3, Census Tract 242, New York County, New York",353,78,181,57,116,50,65,48,15,23,50,42,172,62,134,59,38,41
1500000US360610243011,360610243011,"Block Group 1, Census Tract 243.01, New York County, New York",504,94,344,83,96,61,248,81,52,37,196,76,160,77,115,65,45,49
1500000US360610243012,360610243012,"Block Group 2, Census Tract 243.01, New York County, New York",723,126,229,70,100,57,129,60,9,14,120,59,494,119,301,90,193,82
1500000US360610243013,360610243013,"Block Group 3, Census Tract 243.01, New York County, New York",147,58,110,56,12,16,98,57,47,51,51,43,37,34,33,34,4,7
1500000US360610243020,360610243020,"Block Group 0, Census Tract 243.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610243021,360610243021,"Block Group 1, Census Tract 243.02, New York County, New York",703,146,487,141,101,93,386,128,0,11,386,128,216,114,216,114,0,11
1500000US360610243022,360610243022,"Block Group 2, Census Tract 243.02, New York County, New York",1039,146,746,161,315,137,431,132,67,60,364,126,293,125,213,99,80,77
1500000US360610243023,360610243023,"Block Group 3, Census Tract 243.02, New York County, New York",744,164,578,159,73,68,505,174,61,56,444,176,166,99,166,99,0,11
1500000US360610245001,360610245001,"Block Group 1, Census Tract 245, New York County, New York",639,183,478,175,205,104,273,144,68,85,205,128,161,119,137,114,24,37
1500000US360610245002,360610245002,"Block Group 2, Census Tract 245, New York County, New York",963,153,494,182,315,152,179,122,25,42,154,114,469,169,331,143,138,117
1500000US360610245003,360610245003,"Block Group 3, Census Tract 245, New York County, New York",563,129,384,120,109,66,275,119,41,67,234,123,179,128,100,97,79,82
1500000US360610245004,360610245004,"Block Group 4, Census Tract 245, New York County, New York",805,177,569,188,113,88,456,192,248,158,208,132,236,144,196,127,40,63
1500000US360610245005,360610245005,"Block Group 5, Census Tract 245, New York County, New York",871,174,536,167,185,113,351,143,109,86,242,127,335,157,310,158,25,40
1500000US360610245006,360610245006,"Block Group 6, Census Tract 245, New York County, New York",517,139,314,129,87,77,227,123,44,67,183,115,203,139,138,110,65,85
1500000US360610245007,360610245007,"Block Group 7, Census Tract 245, New York County, New York",467,151,292,142,143,107,149,114,44,51,105,104,175,106,151,105,24,38
1500000US360610247000,360610247000,"Block Group 0, Census Tract 247, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610247001,360610247001,"Block Group 1, Census Tract 247, New York County, New York",493,148,321,135,122,75,199,130,57,92,142,86,172,106,83,66,89,86
1500000US360610247002,360610247002,"Block Group 2, Census Tract 247, New York County, New York",454,150,255,141,55,55,200,137,98,105,102,89,199,87,181,82,18,28
1500000US360610247003,360610247003,"Block Group 3, Census Tract 247, New York County, New York",396,95,264,111,79,54,185,102,53,50,132,84,132,81,109,83,23,35
1500000US360610247004,360610247004,"Block Group 4, Census Tract 247, New York County, New York",521,164,415,163,263,141,152,111,0,11,152,111,106,90,106,90,0,11
1500000US360610247005,360610247005,"Block Group 5, Census Tract 247, New York County, New York",580,158,181,105,117,100,64,60,42,48,22,35,399,144,345,141,54,53
1500000US360610249001,360610249001,"Block Group 1, Census Tract 249, New York County, New York",381,22,229,36,85,31,144,36,5,10,139,36,152,37,95,34,57,31
1500000US360610251001,360610251001,"Block Group 1, Census Tract 251, New York County, New York",305,50,178,47,67,36,111,42,5,7,106,42,127,35,88,36,39,25
1500000US360610251002,360610251002,"Block Group 2, Census Tract 251, New York County, New York",419,63,267,59,109,36,158,57,29,26,129,51,152,45,117,42,35,26
1500000US360610253001,360610253001,"Block Group 1, Census Tract 253, New York County, New York",620,173,353,159,177,116,176,124,152,122,24,28,267,105,202,86,65,73
1500000US360610253002,360610253002,"Block Group 2, Census Tract 253, New York County, New York",539,138,331,129,153,95,178,114,0,11,178,114,208,87,148,68,60,60
1500000US360610253003,360610253003,"Block Group 3, Census Tract 253, New York County, New York",601,142,387,137,175,103,212,97,11,19,201,98,214,101,128,91,86,53
1500000US360610253004,360610253004,"Block Group 4, Census Tract 253, New York County, New York",539,130,238,97,123,78,115,65,51,54,64,38,301,104,257,103,44,41
1500000US360610253005,360610253005,"Block Group 5, Census Tract 253, New York County, New York",647,136,341,142,114,86,227,124,52,63,175,109,306,114,123,68,183,96
1500000US360610253006,360610253006,"Block Group 6, Census Tract 253, New York County, New York",894,151,469,137,169,85,300,120,55,67,245,109,425,116,315,103,110,90
1500000US360610255000,360610255000,"Block Group 0, Census Tract 255, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610255001,360610255001,"Block Group 1, Census Tract 255, New York County, New York",527,148,148,102,73,71,75,74,0,11,75,74,379,128,187,91,192,88
1500000US360610255002,360610255002,"Block Group 2, Census Tract 255, New York County, New York",569,163,311,150,254,137,57,75,57,75,0,11,258,112,258,112,0,11
1500000US360610255003,360610255003,"Block Group 3, Census Tract 255, New York County, New York",565,120,271,117,200,119,71,59,0,11,71,59,294,111,224,107,70,51
1500000US360610255004,360610255004,"Block Group 4, Census Tract 255, New York County, New York",390,125,116,76,85,80,31,40,0,11,31,40,274,98,174,103,100,79
1500000US360610257001,360610257001,"Block Group 1, Census Tract 257, New York County, New York",298,72,217,67,103,53,114,45,45,30,69,36,81,43,69,43,12,14
1500000US360610257002,360610257002,"Block Group 2, Census Tract 257, New York County, New York",628,78,332,75,192,72,140,53,17,24,123,48,296,73,239,67,57,47
1500000US360610257003,360610257003,"Block Group 3, Census Tract 257, New York County, New York",794,96,464,106,339,88,125,64,55,47,70,44,330,82,222,73,108,55
1500000US360610259001,360610259001,"Block Group 1, Census Tract 259, New York County, New York",1062,106,547,111,253,79,294,98,84,47,210,80,515,109,384,98,131,54
1500000US360610259002,360610259002,"Block Group 2, Census Tract 259, New York County, New York",603,98,286,88,87,38,199,80,14,22,185,78,317,81,256,77,61,31
1500000US360610261001,360610261001,"Block Group 1, Census Tract 261, New York County, New York",809,163,722,166,208,99,514,166,51,60,463,156,87,55,60,49,27,42
1500000US360610261002,360610261002,"Block Group 2, Census Tract 261, New York County, New York",381,126,258,116,161,96,97,76,32,36,65,68,123,80,94,75,29,38
1500000US360610261003,360610261003,"Block Group 3, Census Tract 261, New York County, New York",445,137,340,131,96,58,244,130,0,11,244,130,105,72,90,72,15,23
1500000US360610261004,360610261004,"Block Group 4, Census Tract 261, New York County, New York",487,123,406,121,106,60,300,114,52,63,248,98,81,60,38,36,43,52
1500000US360610261005,360610261005,"Block Group 5, Census Tract 261, New York County, New York",571,135,299,111,182,93,117,64,0,11,117,64,272,119,228,104,44,53
1500000US360610261006,360610261006,"Block Group 6, Census Tract 261, New York County, New York",383,113,211,104,15,26,196,104,96,76,100,65,172,85,159,85,13,22
1500000US360610261007,360610261007,"Block Group 7, Census Tract 261, New York County, New York",610,134,405,145,142,79,263,132,64,60,199,115,205,100,149,95,56,61
