GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
1500000US360610206001,360610206001,"Block Group 1, Census Tract 206, New York County, New York",1606,255,1406,239,221,90,1036,250,0,11,106,100,0,11,0,11,43,44,0,11,43,44,200,105,44,34,27,23,0,11,0,11,0,11,129,87,0,11,0,11,0,11
1500000US360610206002,360610206002,"Block Group 2, Census Tract 206, New York County, New York",1343,307,984,266,126,66,820,285,0,11,0,11,0,11,0,11,38,43,0,11,38,43,359,171,47,39,221,144,10,23,0,11,0,11,33,54,48,54,24,38,24,39
1500000US360610207011,360610207011,"Block Group 1, Census Tract 207.01, New York County, New York",1756,227,1417,155,803,178,70,68,0,11,462,119,0,11,0,11,82,41,23,25,59,43,339,153,92,53,11,17,0,11,0,11,0,11,236,156,0,11,0,11,0,11
1500000US360610207012,360610207012,"Block Group 2, Census Tract 207.01, New York County, New York",1636,240,1456,229,969,183,78,53,0,11,379,131,0,11,10,15,20,21,0,11,20,21,180,112,148,102,18,21,0,11,0,11,0,11,14,31,0,11,0,11,0,11
1500000US360610208001,360610208001,"Block Group 1, Census Tract 208, New York County, New York",1578,512,1249,472,254,198,868,492,0,11,113,124,0,11,0,11,14,24,0,11,14,24,329,224,53,63,276,220,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610208002,360610208002,"Block Group 2, Census Tract 208, New York County, New York",2318,565,2132,524,594,293,1153,382,0,11,234,198,0,11,0,11,151,159,0,11,151,159,186,174,98,140,38,56,50,75,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610208003,360610208003,"Block Group 3, Census Tract 208, New York County, New York",1424,352,1305,340,311,159,813,303,0,11,36,57,0,11,0,11,145,228,0,11,145,228,119,105,50,66,69,76,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610209011,360610209011,"Block Group 1, Census Tract 209.01, New York County, New York",1621,345,1156,306,131,90,877,288,0,11,75,52,0,11,0,11,73,127,0,11,73,127,465,245,140,149,27,45,0,11,0,11,0,11,298,211,0,11,0,11,0,11
1500000US360610209012,360610209012,"Block Group 2, Census Tract 209.01, New York County, New York",2443,460,1239,387,11,17,1155,395,0,11,53,60,0,11,0,11,20,22,0,11,20,22,1204,366,118,86,123,91,0,11,0,11,0,11,963,345,0,11,0,11,0,11
1500000US360610210000,360610210000,"Block Group 0, Census Tract 210, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610210001,360610210001,"Block Group 1, Census Tract 210, New York County, New York",1420,379,1313,375,158,118,1060,330,0,11,0,11,0,11,0,11,95,152,0,11,95,152,107,154,57,93,15,25,0,11,0,11,0,11,35,60,0,11,0,11,0,11
1500000US360610210002,360610210002,"Block Group 2, Census Tract 210, New York County, New York",2065,411,1924,395,157,122,1651,381,0,11,34,49,0,11,0,11,82,62,0,11,82,62,141,146,0,11,74,100,0,11,0,11,0,11,21,36,46,55,0,11,46,55
1500000US360610210003,360610210003,"Block Group 3, Census Tract 210, New York County, New York",1723,529,1031,411,0,11,1031,411,0,11,0,11,0,11,0,11,0,11,0,11,0,11,692,429,97,125,293,318,0,11,0,11,0,11,50,82,252,395,0,11,252,395
1500000US360610210004,360610210004,"Block Group 4, Census Tract 210, New York County, New York",1876,515,871,331,17,28,752,315,0,11,71,113,0,11,0,11,31,47,0,11,31,47,1005,454,80,84,135,111,0,11,0,11,0,11,681,469,109,156,109,156,0,11
1500000US360610211000,360610211000,"Block Group 0, Census Tract 211, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610211001,360610211001,"Block Group 1, Census Tract 211, New York County, New York",1784,538,1651,509,1022,373,102,115,0,11,400,247,0,11,112,173,15,31,0,11,15,31,133,103,91,83,0,11,0,11,0,11,0,11,42,66,0,11,0,11,0,11
1500000US360610211002,360610211002,"Block Group 2, Census Tract 211, New York County, New York",986,271,852,276,470,204,27,47,0,11,331,211,0,11,0,11,24,39,0,11,24,39,134,112,84,78,0,11,0,11,0,11,0,11,0,11,50,83,50,83,0,11
1500000US360610211003,360610211003,"Block Group 3, Census Tract 211, New York County, New York",2270,635,1983,678,1034,530,31,53,0,11,864,480,0,11,0,11,54,69,0,11,54,69,287,234,25,40,0,11,0,11,0,11,0,11,262,229,0,11,0,11,0,11
1500000US360610211004,360610211004,"Block Group 4, Census Tract 211, New York County, New York",1033,488,647,441,76,125,571,434,0,11,0,11,0,11,0,11,0,11,0,11,0,11,386,270,58,68,90,145,0,11,0,11,0,11,238,239,0,11,0,11,0,11
1500000US360610211005,360610211005,"Block Group 5, Census Tract 211, New York County, New York",1131,554,617,405,6,30,611,406,0,11,0,11,0,11,0,11,0,11,0,11,0,11,514,393,68,89,99,134,0,11,0,11,0,11,282,338,65,81,65,81,0,11
1500000US360610211006,360610211006,"Block Group 6, Census Tract 211, New York County, New York",2171,553,1867,486,886,280,190,145,0,11,670,433,0,11,0,11,121,140,0,11,121,140,304,386,272,383,32,51,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610211007,360610211007,"Block Group 7, Census Tract 211, New York County, New York",836,429,738,432,94,115,160,188,0,11,439,439,0,11,0,11,45,53,1,3,44,53,98,141,0,11,0,11,0,11,0,11,0,11,98,141,0,11,0,11,0,11
1500000US360610212001,360610212001,"Block Group 1, Census Tract 212, New York County, New York",1885,495,974,331,102,64,774,335,0,11,79,63,0,11,0,11,19,31,0,11,19,31,911,347,64,47,597,365,0,11,0,11,0,11,187,129,63,100,63,100,0,11
1500000US360610212002,360610212002,"Block Group 2, Census Tract 212, New York County, New York",43,16,43,16,34,23,0,11,0,11,0,11,0,11,9,17,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610212003,360610212003,"Block Group 3, Census Tract 212, New York County, New York",818,320,740,308,99,68,641,301,0,11,0,11,0,11,0,11,0,11,0,11,0,11,78,83,26,41,14,23,0,11,0,11,0,11,38,64,0,11,0,11,0,11
1500000US360610212004,360610212004,"Block Group 4, Census Tract 212, New York County, New York",1666,362,1605,362,78,58,1372,332,0,11,116,157,0,11,0,11,39,37,0,11,39,37,61,57,27,33,0,11,34,52,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610213031,360610213031,"Block Group 1, Census Tract 213.03, New York County, New York",1061,503,796,485,80,50,704,488,0,11,12,18,0,11,0,11,0,11,0,11,0,11,265,128,57,59,16,26,0,11,0,11,0,11,152,121,40,38,0,11,40,38
1500000US360610213032,360610213032,"Block Group 2, Census Tract 213.03, New York County, New York",1003,269,675,242,54,50,573,217,0,11,0,11,0,11,0,11,48,71,0,11,48,71,328,195,0,11,76,57,25,74,0,11,0,11,221,174,6,18,6,18,0,11
1500000US360610213033,360610213033,"Block Group 3, Census Tract 213.03, New York County, New York",1841,583,1155,477,225,155,805,422,0,11,121,178,0,11,0,11,4,12,0,11,4,12,686,330,124,111,55,94,0,11,0,11,0,11,394,290,113,159,113,159,0,11
1500000US360610213034,360610213034,"Block Group 4, Census Tract 213.03, New York County, New York",2182,521,1758,575,295,162,1414,554,0,11,11,17,0,11,26,46,12,20,0,11,12,20,424,347,29,47,0,11,0,11,0,11,0,11,395,349,0,11,0,11,0,11
1500000US360610214001,360610214001,"Block Group 1, Census Tract 214, New York County, New York",1607,293,1517,302,116,101,1335,280,0,11,30,39,0,11,0,11,36,39,0,11,36,39,90,67,0,11,30,46,0,11,0,11,12,21,20,31,28,32,18,29,10,16
1500000US360610214002,360610214002,"Block Group 2, Census Tract 214, New York County, New York",1400,241,1248,235,51,36,1123,233,5,10,0,11,0,11,0,11,69,58,0,11,69,58,152,115,101,107,0,11,0,11,0,11,0,11,33,39,18,23,0,11,18,23
1500000US360610215001,360610215001,"Block Group 1, Census Tract 215, New York County, New York",900,244,745,245,239,218,401,183,0,11,82,60,0,11,17,24,6,9,0,11,6,9,155,134,25,24,72,117,0,11,0,11,0,11,58,64,0,11,0,11,0,11
1500000US360610215002,360610215002,"Block Group 2, Census Tract 215, New York County, New York",2856,384,2218,370,294,207,1905,324,0,11,0,11,0,11,0,11,19,15,0,11,19,15,638,296,160,115,9,15,0,11,0,11,0,11,422,283,47,64,0,11,47,64
1500000US360610216001,360610216001,"Block Group 1, Census Tract 216, New York County, New York",2367,536,1859,455,507,211,1081,429,0,11,194,145,0,11,13,20,64,69,0,11,64,69,508,263,74,79,36,59,0,11,0,11,0,11,374,273,24,33,0,11,24,33
1500000US360610216002,360610216002,"Block Group 2, Census Tract 216, New York County, New York",970,417,625,253,152,78,464,248,0,11,0,11,0,11,0,11,9,20,0,11,9,20,345,334,71,96,249,321,0,11,0,11,0,11,25,42,0,11,0,11,0,11
1500000US360610216003,360610216003,"Block Group 3, Census Tract 216, New York County, New York",1026,403,958,395,58,41,858,395,0,11,14,24,0,11,0,11,28,25,0,11,28,25,68,63,12,20,21,32,0,11,0,11,0,11,35,52,0,11,0,11,0,11
1500000US360610216004,360610216004,"Block Group 4, Census Tract 216, New York County, New York",1639,442,1560,446,624,264,865,402,0,11,58,66,0,11,0,11,13,22,0,11,13,22,79,77,19,32,32,53,0,11,0,11,0,11,28,46,0,11,0,11,0,11
1500000US360610216005,360610216005,"Block Group 5, Census Tract 216, New York County, New York",2411,499,2190,491,714,227,1370,473,0,11,33,51,0,11,0,11,73,103,0,11,73,103,221,231,37,32,138,227,0,11,0,11,0,11,9,15,37,41,0,11,37,41
1500000US360610217031,360610217031,"Block Group 1, Census Tract 217.03, New York County, New York",8,12,8,12,8,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610218001,360610218001,"Block Group 1, Census Tract 218, New York County, New York",1049,334,948,309,232,118,551,256,0,11,100,81,0,11,0,11,65,106,65,106,0,11,101,85,51,54,0,11,0,11,0,11,27,44,13,21,10,18,10,18,0,11
1500000US360610218002,360610218002,"Block Group 2, Census Tract 218, New York County, New York",2047,480,1768,460,275,274,1473,468,0,11,20,32,0,11,0,11,0,11,0,11,0,11,279,203,76,74,112,130,0,11,0,11,0,11,49,60,42,71,42,71,0,11
1500000US360610218003,360610218003,"Block Group 3, Census Tract 218, New York County, New York",2369,807,2050,742,428,262,1545,758,0,11,77,89,0,11,0,11,0,11,0,11,0,11,319,396,25,27,0,11,0,11,0,11,0,11,294,395,0,11,0,11,0,11
1500000US360610218004,360610218004,"Block Group 4, Census Tract 218, New York County, New York",2104,668,1529,457,500,218,910,437,0,11,35,57,0,11,0,11,84,135,0,11,84,135,575,486,14,21,48,60,0,11,0,11,0,11,498,494,15,22,15,22,0,11
1500000US360610219000,360610219000,"Block Group 0, Census Tract 219, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610219001,360610219001,"Block Group 1, Census Tract 219, New York County, New York",1331,497,552,268,94,75,347,244,0,11,111,144,0,11,0,11,0,11,0,11,0,11,779,497,169,119,127,225,0,11,0,11,0,11,432,374,51,68,0,11,51,68
1500000US360610219002,360610219002,"Block Group 2, Census Tract 219, New York County, New York",1523,532,429,260,135,139,280,189,0,11,0,11,14,22,0,11,0,11,0,11,0,11,1094,523,89,103,396,365,0,11,0,11,0,11,609,372,0,11,0,11,0,11
1500000US360610219003,360610219003,"Block Group 3, Census Tract 219, New York County, New York",2949,675,1561,500,19,17,1442,467,0,11,0,11,0,11,0,11,100,161,0,11,100,161,1388,608,35,33,220,261,0,11,0,11,0,11,1133,552,0,11,0,11,0,11
1500000US360610219004,360610219004,"Block Group 4, Census Tract 219, New York County, New York",598,348,239,185,0,11,239,185,0,11,0,11,0,11,0,11,0,11,0,11,0,11,359,356,73,103,0,11,0,11,0,11,0,11,286,330,0,11,0,11,0,11
1500000US360610220001,360610220001,"Block Group 1, Census Tract 220, New York County, New York",783,234,609,224,85,73,468,217,0,11,20,33,0,11,36,58,0,11,0,11,0,11,174,131,15,23,16,25,0,11,0,11,0,11,143,138,0,11,0,11,0,11
1500000US360610220002,360610220002,"Block Group 2, Census Tract 220, New York County, New York",1239,363,1043,287,352,173,521,196,0,11,74,117,0,11,0,11,96,130,0,11,96,130,196,258,15,23,0,11,0,11,0,11,0,11,181,256,0,11,0,11,0,11
1500000US360610220003,360610220003,"Block Group 3, Census Tract 220, New York County, New York",647,324,457,248,0,11,457,248,0,11,0,11,0,11,0,11,0,11,0,11,0,11,190,222,0,11,0,11,0,11,0,11,0,11,157,220,33,52,33,52,0,11
1500000US360610220004,360610220004,"Block Group 4, Census Tract 220, New York County, New York",994,321,845,307,167,96,544,276,0,11,118,136,0,11,0,11,16,26,16,26,0,11,149,110,149,110,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610220005,360610220005,"Block Group 5, Census Tract 220, New York County, New York",1716,515,1525,488,181,89,1228,454,0,11,66,84,0,11,50,83,0,11,0,11,0,11,191,136,15,23,70,64,0,11,0,11,0,11,106,90,0,11,0,11,0,11
1500000US360610221021,360610221021,"Block Group 1, Census Tract 221.02, New York County, New York",1361,252,1263,243,365,181,784,225,0,11,24,26,0,11,58,89,32,39,0,11,32,39,98,118,0,11,68,111,0,11,0,11,0,11,9,15,21,32,0,11,21,32
1500000US360610221022,360610221022,"Block Group 2, Census Tract 221.02, New York County, New York",990,275,963,273,154,89,595,228,0,11,140,135,0,11,0,11,74,66,0,11,74,66,27,33,21,31,0,11,0,11,0,11,0,11,0,11,6,12,0,11,6,12
1500000US360610222001,360610222001,"Block Group 1, Census Tract 222, New York County, New York",1567,314,1354,300,409,154,867,287,5,8,51,40,0,11,20,32,2,6,0,11,2,6,213,112,53,34,16,43,27,40,0,11,0,11,84,69,33,31,15,26,18,19
1500000US360610222002,360610222002,"Block Group 2, Census Tract 222, New York County, New York",1522,286,1262,268,442,166,769,262,0,11,43,41,0,11,0,11,8,14,0,11,8,14,260,146,8,13,25,40,0,11,0,11,0,11,216,136,11,17,0,11,11,17
1500000US360610223010,360610223010,"Block Group 0, Census Tract 223.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610223011,360610223011,"Block Group 1, Census Tract 223.01, New York County, New York",1268,467,174,154,82,81,92,134,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1094,479,209,194,209,156,0,11,0,11,0,11,344,378,332,224,0,11,332,224
1500000US360610223012,360610223012,"Block Group 2, Census Tract 223.01, New York County, New York",2544,602,83,84,68,82,15,25,0,11,0,11,0,11,0,11,0,11,0,11,0,11,2461,599,623,442,16,24,0,11,0,11,0,11,1302,499,520,340,0,11,520,340
1500000US360610223013,360610223013,"Block Group 3, Census Tract 223.01, New York County, New York",2744,599,1232,468,665,305,289,271,0,11,147,156,0,11,0,11,131,104,0,11,131,104,1512,493,302,138,173,175,0,11,0,11,0,11,985,538,52,56,0,11,52,56
1500000US360610223014,360610223014,"Block Group 4, Census Tract 223.01, New York County, New York",1411,467,687,410,195,182,350,319,0,11,142,171,0,11,0,11,0,11,0,11,0,11,724,277,274,229,57,64,20,32,0,11,0,11,201,163,172,159,0,11,172,159
1500000US360610223020,360610223020,"Block Group 0, Census Tract 223.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610223021,360610223021,"Block Group 1, Census Tract 223.02, New York County, New York",3432,270,1486,241,428,176,842,148,0,11,178,105,0,11,0,11,38,45,0,11,38,45,1946,294,499,214,178,120,18,29,0,11,0,11,837,323,414,195,0,11,414,195
1500000US360610224001,360610224001,"Block Group 1, Census Tract 224, New York County, New York",1513,449,1077,347,185,143,771,272,14,23,41,82,0,11,12,25,54,74,0,11,54,74,436,263,97,86,9,13,0,11,0,11,0,11,302,227,28,34,28,34,0,11
1500000US360610224002,360610224002,"Block Group 2, Census Tract 224, New York County, New York",1049,373,814,315,274,173,503,262,0,11,19,31,0,11,0,11,18,33,0,11,18,33,235,188,132,146,11,23,0,11,0,11,0,11,92,106,0,11,0,11,0,11
1500000US360610224003,360610224003,"Block Group 3, Census Tract 224, New York County, New York",2983,842,2048,844,0,11,2014,840,0,11,34,55,0,11,0,11,0,11,0,11,0,11,935,373,248,196,172,183,0,11,0,11,0,11,452,355,63,67,0,11,63,67
1500000US360610224004,360610224004,"Block Group 4, Census Tract 224, New York County, New York",2417,565,1498,408,33,56,1438,412,13,22,0,11,0,11,0,11,14,22,0,11,14,22,919,498,28,43,75,83,0,11,0,11,0,11,760,467,56,88,56,88,0,11
1500000US360610225000,360610225000,"Block Group 0, Census Tract 225, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610225001,360610225001,"Block Group 1, Census Tract 225, New York County, New York",3039,939,1470,627,578,284,787,550,0,11,11,18,0,11,0,11,94,114,0,11,94,114,1569,709,511,537,193,138,0,11,0,11,0,11,624,356,241,242,78,109,163,207
1500000US360610225002,360610225002,"Block Group 2, Census Tract 225, New York County, New York",3218,815,1415,520,285,157,809,446,20,31,133,136,0,11,0,11,168,224,0,11,168,224,1803,630,733,460,170,169,0,11,0,11,0,11,331,375,569,333,0,11,569,333
1500000US360610225003,360610225003,"Block Group 3, Census Tract 225, New York County, New York",1918,617,905,434,287,176,434,353,0,11,164,244,0,11,0,11,20,33,0,11,20,33,1013,536,178,235,259,282,0,11,0,11,0,11,464,346,112,112,15,27,97,105
1500000US360610225004,360610225004,"Block Group 4, Census Tract 225, New York County, New York",591,338,227,164,65,76,137,145,11,17,0,11,0,11,0,11,14,24,0,11,14,24,364,311,88,138,48,76,0,11,0,11,0,11,228,280,0,11,0,11,0,11
1500000US360610225005,360610225005,"Block Group 5, Census Tract 225, New York County, New York",1503,509,240,211,163,137,77,97,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1263,524,226,226,239,165,0,11,0,11,0,11,502,335,296,299,0,11,296,299
1500000US360610226001,360610226001,"Block Group 1, Census Tract 226, New York County, New York",1540,283,1406,295,177,115,1190,311,0,11,33,32,0,11,0,11,6,11,0,11,6,11,134,65,77,54,20,31,0,11,0,11,0,11,21,32,16,25,16,25,0,11
1500000US360610226002,360610226002,"Block Group 2, Census Tract 226, New York County, New York",817,255,563,182,51,55,459,159,11,21,11,17,0,11,0,11,31,40,0,11,31,40,254,177,36,40,0,11,0,11,0,11,0,11,189,163,29,43,0,11,29,43
1500000US360610226003,360610226003,"Block Group 3, Census Tract 226, New York County, New York",1878,346,1527,322,207,106,1248,297,10,15,56,81,0,11,0,11,6,10,6,10,0,11,351,171,54,67,67,58,0,11,0,11,0,11,185,115,45,71,0,11,45,71
1500000US360610227001,360610227001,"Block Group 1, Census Tract 227, New York County, New York",1669,522,1053,313,391,212,588,258,0,11,31,43,0,11,0,11,43,53,0,11,43,53,616,422,179,211,79,115,0,11,0,11,0,11,271,354,87,107,0,11,87,107
1500000US360610227002,360610227002,"Block Group 2, Census Tract 227, New York County, New York",1391,377,1056,346,357,152,588,344,0,11,41,47,0,11,17,26,53,84,0,11,53,84,335,222,276,228,9,13,0,11,0,11,0,11,50,60,0,11,0,11,0,11
1500000US360610227003,360610227003,"Block Group 3, Census Tract 227, New York County, New York",2259,479,1580,373,229,105,1134,325,0,11,155,136,0,11,0,11,62,59,24,38,38,46,679,375,278,216,98,109,0,11,0,11,0,11,239,216,64,75,52,71,12,23
1500000US360610228001,360610228001,"Block Group 1, Census Tract 228, New York County, New York",1825,554,1628,528,129,116,1434,505,3,7,51,146,0,11,0,11,11,23,0,11,11,23,197,109,60,82,16,37,0,11,0,11,0,11,105,66,16,25,16,25,0,11
1500000US360610228002,360610228002,"Block Group 2, Census Tract 228, New York County, New York",1015,402,661,240,18,14,474,198,4,8,8,17,0,11,0,11,157,180,0,11,157,180,354,319,22,27,165,281,0,11,0,11,0,11,79,118,88,103,0,11,88,103
1500000US360610228003,360610228003,"Block Group 3, Census Tract 228, New York County, New York",1626,475,1505,470,375,240,1063,451,0,11,43,54,0,11,0,11,24,29,0,11,24,29,121,127,0,11,61,98,0,11,0,11,0,11,60,84,0,11,0,11,0,11
1500000US360610228004,360610228004,"Block Group 4, Census Tract 228, New York County, New York",1348,446,1268,445,195,133,733,363,35,51,49,47,0,11,0,11,256,188,0,11,256,188,80,75,9,20,47,60,0,11,0,11,0,11,24,39,0,11,0,11,0,11
1500000US360610229000,360610229000,"Block Group 0, Census Tract 229, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610229001,360610229001,"Block Group 1, Census Tract 229, New York County, New York",726,243,363,215,142,131,146,133,0,11,49,57,0,11,26,39,0,11,0,11,0,11,363,203,226,155,39,60,0,11,0,11,0,11,37,59,61,103,21,36,40,67
1500000US360610229002,360610229002,"Block Group 2, Census Tract 229, New York County, New York",1334,447,846,377,24,26,803,375,0,11,0,11,0,11,0,11,19,34,0,11,19,34,488,272,35,56,139,132,0,11,0,11,0,11,107,148,207,198,0,11,207,198
1500000US360610229003,360610229003,"Block Group 3, Census Tract 229, New York County, New York",2608,535,1301,391,530,222,590,286,0,11,138,201,0,11,0,11,43,53,0,11,43,53,1307,486,210,243,331,256,0,11,19,30,0,11,363,399,384,346,0,11,384,346
1500000US360610229004,360610229004,"Block Group 4, Census Tract 229, New York County, New York",2363,600,755,348,201,156,421,287,0,11,17,26,0,11,0,11,116,105,0,11,116,105,1608,539,124,119,153,183,0,11,0,11,37,54,835,557,459,366,48,88,411,375
1500000US360610229005,360610229005,"Block Group 5, Census Tract 229, New York County, New York",1567,407,829,309,370,161,381,303,0,11,49,56,0,11,0,11,29,46,0,11,29,46,738,349,322,131,114,130,0,11,0,11,0,11,199,251,103,161,0,11,103,161
1500000US360610230001,360610230001,"Block Group 1, Census Tract 230, New York County, New York",1512,598,1452,594,72,84,1323,585,0,11,16,27,0,11,0,11,41,65,0,11,41,65,60,69,28,46,0,11,0,11,0,11,0,11,32,51,0,11,0,11,0,11
1500000US360610230002,360610230002,"Block Group 2, Census Tract 230, New York County, New York",1780,396,1267,401,314,132,914,382,0,11,0,11,0,11,11,18,28,35,0,11,28,35,513,202,113,88,106,94,0,11,0,11,0,11,216,146,78,88,0,11,78,88
1500000US360610230003,360610230003,"Block Group 3, Census Tract 230, New York County, New York",1727,407,1483,356,282,144,1148,337,0,11,4,11,0,11,0,11,49,60,0,11,49,60,244,237,0,11,21,24,0,11,0,11,0,11,223,243,0,11,0,11,0,11
1500000US360610230004,360610230004,"Block Group 4, Census Tract 230, New York County, New York",2762,662,1571,465,11,18,1488,469,0,11,59,96,0,11,13,24,0,11,0,11,0,11,1191,503,410,489,356,367,0,11,0,11,0,11,167,199,258,218,37,42,221,211
1500000US360610230005,360610230005,"Block Group 5, Census Tract 230, New York County, New York",1478,613,915,399,70,66,685,372,0,11,14,22,85,137,0,11,61,72,0,11,61,72,563,489,147,157,0,11,0,11,0,11,0,11,35,55,381,439,0,11,381,439
1500000US360610231001,360610231001,"Block Group 1, Census Tract 231, New York County, New York",2779,832,1230,457,520,267,519,234,0,11,41,65,0,11,0,11,150,197,118,187,32,54,1549,718,153,105,166,219,109,172,0,11,0,11,599,587,522,419,16,26,506,419
1500000US360610231002,360610231002,"Block Group 2, Census Tract 231, New York County, New York",1942,563,895,420,307,235,481,271,0,11,55,67,0,11,0,11,52,147,0,11,52,147,1047,476,508,434,113,105,0,11,0,11,0,11,132,144,294,203,12,22,282,202
1500000US360610231003,360610231003,"Block Group 3, Census Tract 231, New York County, New York",2169,495,1470,408,630,326,758,333,0,11,41,71,0,11,0,11,41,48,0,11,41,48,699,425,270,339,193,184,0,11,0,11,0,11,190,172,46,63,11,24,35,58
1500000US360610232001,360610232001,"Block Group 1, Census Tract 232, New York County, New York",885,299,639,284,72,78,482,244,0,11,74,124,11,25,0,11,0,11,0,11,0,11,246,125,70,45,61,81,0,11,0,11,0,11,103,114,12,20,0,11,12,20
1500000US360610232002,360610232002,"Block Group 2, Census Tract 232, New York County, New York",2423,752,1240,482,124,156,1069,440,0,11,47,76,0,11,0,11,0,11,0,11,0,11,1183,544,123,119,461,294,0,11,0,11,0,11,490,425,109,128,35,55,74,116
1500000US360610232003,360610232003,"Block Group 3, Census Tract 232, New York County, New York",1693,468,1486,441,0,11,1418,442,49,78,19,85,0,11,0,11,0,11,0,11,0,11,207,157,119,107,25,66,0,11,0,11,0,11,39,75,24,40,0,11,24,40
1500000US360610232004,360610232004,"Block Group 4, Census Tract 232, New York County, New York",3369,874,2227,563,75,70,2043,548,0,11,35,56,0,11,0,11,74,85,0,11,74,85,1142,737,104,128,68,93,0,11,0,11,0,11,724,661,246,295,0,11,246,295
1500000US360610233000,360610233000,"Block Group 0, Census Tract 233, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610233001,360610233001,"Block Group 1, Census Tract 233, New York County, New York",2664,592,1322,351,361,222,709,265,0,11,114,88,0,11,0,11,138,127,0,11,138,127,1342,527,169,143,170,247,0,11,22,35,0,11,253,273,728,482,0,11,728,482
1500000US360610233002,360610233002,"Block Group 2, Census Tract 233, New York County, New York",2317,485,1578,405,548,211,756,339,0,11,131,159,0,11,0,11,143,138,0,11,143,138,739,423,167,177,279,354,0,11,0,11,0,11,33,51,260,303,0,11,260,303
1500000US360610233003,360610233003,"Block Group 3, Census Tract 233, New York County, New York",1827,479,829,331,243,155,558,308,0,11,0,11,0,11,0,11,28,40,0,11,28,40,998,448,263,256,323,266,0,11,0,11,0,11,397,361,15,25,15,25,0,11
1500000US360610234001,360610234001,"Block Group 1, Census Tract 234, New York County, New York",2550,378,2067,401,264,118,1756,387,0,11,26,33,0,11,0,11,21,27,0,11,21,27,483,218,112,110,126,170,0,11,0,11,0,11,197,156,48,50,7,13,41,48
1500000US360610234002,360610234002,"Block Group 2, Census Tract 234, New York County, New York",2675,672,1739,428,179,108,1361,398,52,65,9,15,0,11,8,14,130,96,0,11,130,96,936,497,173,159,182,191,7,11,0,11,0,11,552,524,22,29,22,29,0,11
1500000US360610235011,360610235011,"Block Group 1, Census Tract 235.01, New York County, New York",929,375,541,267,164,136,307,188,0,11,27,47,0,11,0,11,43,54,0,11,43,54,388,283,0,11,0,11,0,11,0,11,0,11,145,102,243,254,128,175,115,180
